Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/07  09:00:00,165325235.95816917,165325235.9581696,28330986.372076107 
 01/07  10:00:00,149638700.8995999,149638700.89960043,8293097.658301236 
 01/07  11:00:00,130591945.31916809,130591945.31916854,1396565.6478888735 
 01/07  12:00:00,125615234.07170283,125615234.07170332,20300.2219935595 
 01/07  13:00:00,113757322.8136408,113757322.81364113,0.0 
 01/07  14:00:00,108177052.75876196,108177052.75876221,0.0 
 01/07  15:00:00,106765008.11064026,106765008.1106404,0.0 
 01/07  16:00:00,118673514.33140107,118673514.33140147,0.0 
 01/07  17:00:00,147495366.56278635,147495366.56278677,0.0 
 01/07  18:00:00,188593755.73376764,188593755.73376794,0.0 
 01/07  19:00:00,204662425.7458005,204662425.74580053,0.0 
 01/07  20:00:00,203229283.4524468,203229283.4524467,0.0 
 01/07  21:00:00,196977896.27373434,196977896.27373467,0.0 
 01/07  22:00:00,166149373.6792492,166149373.6792497,0.0 
 01/07  23:00:00,138347569.22093786,138347569.22093833,0.0 
 01/07  24:00:00,95894521.33096683,95894521.33096697,113842.24053373694 
 01/08  01:00:00,68906541.6681678,68906541.66816779,2866717.2536635145 
 01/08  02:00:00,63286956.66969343,63286956.66969341,6095573.126695441 
 01/08  03:00:00,57634821.534206379,57634821.53420632,7404414.869274873 
 01/08  04:00:00,59428003.267109919,59428003.26710987,11939398.241133824 
 01/08  05:00:00,67664072.93474426,67664072.93474421,15670228.736198159 
 01/08  06:00:00,97270774.91306052,97270774.91306065,18593662.976575655 
 01/08  07:00:00,167108525.32136343,167108525.3213639,17582595.22412054 
 01/08  08:00:00,175749715.7969205,175749715.79692099,14432566.177396082 
 01/08  09:00:00,163718821.28139556,163718821.28139604,7760659.4341987189 
 01/08  10:00:00,151364419.92689673,151364419.92689727,573755.9970493167 
 01/08  11:00:00,127422491.98712471,127422491.98712519,0.0 
 01/08  12:00:00,124159719.99949458,124159719.99949512,0.0 
 01/08  13:00:00,119202722.01416229,119202722.0141626,0.0 
 01/08  14:00:00,121157029.94598764,121157029.94598797,0.0 
 01/08  15:00:00,119404727.07723663,119404727.07723676,0.0 
 01/08  16:00:00,150370589.20013587,150370589.2001362,0.0 
 01/08  17:00:00,176100494.28964646,176100494.28964696,0.0 
 01/08  18:00:00,195362762.8486362,195362762.8486367,0.0 
 01/08  19:00:00,212367491.97075425,212367491.9707542,0.0 
 01/08  20:00:00,195524787.44645155,195524787.4464519,0.0 
 01/08  21:00:00,194858194.39896659,194858194.39896707,0.0 
 01/08  22:00:00,174773189.4263767,174773189.4263772,0.0 
 01/08  23:00:00,140065966.6928478,140065966.69284833,0.0 
 01/08  24:00:00,99558625.02960293,99558625.02960298,0.0 
 01/09  01:00:00,68267798.86948411,68267798.86948407,0.0 
 01/09  02:00:00,66950990.88443049,66950990.88443045,0.0 
 01/09  03:00:00,56888687.70996836,56888687.709968309,51176.65911770599 
 01/09  04:00:00,59842310.551817897,59842310.55181784,177901.7422343284 
