Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 06/23  07:00:00,91326953.59,0,3165664.14,21649135.49,0,65388425.55,1123728.407,0.003241655,58838117.47,0,58838117.47
 06/23  08:00:00,89235861.99,0,3678015.581,15665446.93,0,67967412.13,1924987.34,0.003111989,56525632.77,0,56525632.77
 06/23  09:00:00,79383151.05,0,3960008.427,13640190.48,0,59827593.96,1955358.176,0.00272299,49588178.67,0,49588178.67
 06/23  10:00:00,70269189.05,0,5047733.937,13640190.48,0,49327737.83,2253526.805,0.002463658,44963209.28,0,44963209.28
 06/23  11:00:00,72355984.01,0,6255161.414,13640190.48,0,49857589.98,2603042.129,0.00197741,36291391.66,0,36291391.66
 06/23  12:00:00,72849600.47,0,7513409.909,13298350.38,0,49081841.7,2955998.476,0.001718077,31666422.26,0,31666422.26
 06/23  13:00:00,73027396.03,0,8475702.527,13640190.48,0,47738181.37,3173321.653,0.001523578,28197695.21,0,28197695.21
 06/23  14:00:00,74475211.05,0,10045338.52,13640190.48,0,47208329.21,3581352.834,0.001329079,24728968.16,0,24728968.16
 06/23  15:00:00,82979983.66,0,12819492.39,16964668.05,0,48797885.67,4397937.539,0.001523578,28197695.21,0,28197695.21
 06/23  16:00:00,113938269.3,0,15962655.38,25868153.95,0,66715671.97,5391787.99,0.00178291,32822664.61,0,32822664.61
 06/23  17:00:00,139109974.1,0,19086326.38,30170497.53,0,83933250.96,5919899.258,0.002366408,43228845.75,0,43228845.75
 06/23  18:00:00,150475394.6,0,22078700.87,38309735.72,0,83236545.25,6850412.793,0.002787823,50744421.02,0,50744421.02
 06/23  19:00:00,146201731.1,0,21409195.26,44309080.3,0,73747799.95,6735655.557,0.002658157,48431936.32,0,48431936.32
 06/23  20:00:00,139785810.7,0,17632896.02,44844053.7,0,71628391.33,5680469.667,0.002431241,44385088.1,0,44385088.1
 06/23  21:00:00,136322647,0,15269137.19,33074638.86,19285200,63729202.5,4964468.48,0.00197741,36291391.66,0,36291391.66
 06/23  22:00:00,107335552.6,0,12204341.65,21305224.02,19285200,50531492.12,4009294.841,0.001718077,31666422.26,0,31666422.26
 06/23  23:00:00,80764672.24,0,8123263.176,12745649.59,19285200,37863633.89,2746925.584,0.00094008,17791514.07,0,17791514.07
 06/23  24:00:00,62905317.53,0,4707579.405,9191897.701,19285200,28085665.77,1634974.648,0.000259332,5650969.397,0,5650969.397
 06/24  01:00:00,58981613.04,0,3349220.667,9191897.701,19285200,25966257.16,1189037.514,0.000129589,3336040.447,0,3336040.447
 06/24  02:00:00,57037497.16,0,2690010.642,9191897.701,19285200,24906552.85,963835.9686,3.23974E-05,1603325.375,0,1603325.375
 06/24  03:00:00,55717135.51,0,2101835.631,9191897.701,19285200,24376700.69,761501.4845,3.23975E-05,1603292.657,0,1603292.657
 06/24  04:00:00,62905982.15,0,1887929.045,13777384,19285200,27266590.8,688878.2988,0.00012959,3335004.612,0,3335004.612
 06/24  05:00:00,63932857.18,0,2452571.622,21687347.87,3214200,35695631.8,883105.8903,0.000874732,16610970.75,0,16610970.75
 06/24  06:00:00,81506798.58,0,3671170.779,23445117.62,0,53083565.93,1306944.241,0.003045364,55284658.83,0,55284658.83
 06/24  07:00:00,92838788.61,0,4811998.728,21649135.49,0,64691719.85,1685934.538,0.003239749,58747977.47,0,58747977.47
 06/24  08:00:00,85039431.34,0,4924956.583,13204198.22,0,65221572,1688704.537,0.003110159,56439098.38,0,56439098.38
 06/24  09:00:00,76021035.65,0,5832754.72,11178941.77,0,57081753.83,1927585.334,0.002721389,49512461.08,0,49512461.08
 06/24  10:00:00,67504360.9,0,7380889.163,11178941.77,0,46581897.7,2362632.269,0.002462209,44894702.88,0,44894702.88
 06/24  11:00:00,70629728.93,0,9392197.031,11178941.77,0,47111749.85,2946840.284,0.001976247,36236406.26,0,36236406.26
 06/24  12:00:00,73728633.24,0,12200854.23,11178941.77,0,46581897.7,3766939.542,0.001717067,31618648.06,0,31618648.06
 06/24  13:00:00,75855555.97,0,15099251.09,11178941.77,0,44992341.23,4585021.874,0.001522682,28155329.41,0,28155329.41
 06/24  14:00:00,79707788.03,0,18545277.54,11178941.77,0,44462489.08,5521079.652,0.001328297,24692010.76,0,24692010.76
 06/24  15:00:00,89975583.28,0,22774519.56,14503419.33,0,46052045.54,6645598.835,0.001522682,28155329.41,0,28155329.41
 06/24  16:00:00,121074078.4,0,26056961.59,23406905.24,0,63969831.83,7640379.689,0.001781862,32773087.61,0,32773087.61
 06/24  17:00:00,152212598,0,29954580.81,30170497.53,0,83236545.25,8850974.411,0.002365017,43163043.56,0,43163043.56
 06/24  18:00:00,164022162,0,32790340.86,38309735.72,0,83236545.25,9685540.208,0.002786184,50666900.63,0,50666900.63
 06/24  19:00:00,159423786.7,0,31845701.33,44309080.3,0,73747799.95,9521205.082,0.002656594,48358021.53,0,48358021.53
 06/24  20:00:00,151762705.5,0,26959764.8,44844053.7,0,71628391.33,8330495.694,0.002429812,44317483.11,0,44317483.11
 06/24  21:00:00,144551466.6,0,21520815.06,33074638.86,19285200,63729202.5,6941610.155,0.001976247,36236406.26,0,36236406.26
 06/24  22:00:00,112987984.6,0,16408509.45,21305224.02,19285200,50531492.12,5457558.965,0.001717067,31618648.06,0,31618648.06
 06/24  23:00:00,85896336.16,0,11944535.27,12745649.59,19285200,37863633.89,4057317.412,0.000939527,17765373.47,0,17765373.47
 06/24  24:00:00,68088053.21,0,8584903.977,9191897.701,19285200,28085665.77,2940385.76,0.00025918,5643758.198,0,5643758.198
 06/25  01:00:00,63489727.89,0,6740725.617,9191897.701,19285200,25966257.16,2305647.412,0.000129514,3332470.46,0,3332470.46
 06/25  02:00:00,60536565.41,0,5331117.26,9191897.701,19285200,24906552.85,1821797.604,3.23786E-05,1602435.706,0,1602435.706
 06/25  03:00:00,58819150.08,0,4446906.352,9191897.701,19285200,24376700.69,1518445.33,3.23786E-05,1602403.471,0,1602403.471
 06/25  04:00:00,65883495.45,0,4141165.41,13777384,19285200,27266590.8,1413155.233,0.000129515,3331450.264,0,3331450.264
 06/25  05:00:00,66587072.67,0,4466827.125,21687347.87,3214200,35695631.8,1523065.878,0.000874224,16586990.01,0,16586990.01
 06/25  06:00:00,83135225.46,0,4902215.54,23445117.62,0,53083565.93,1704326.362,0.003043595,55201171.92,0,55201171.92
 06/25  07:00:00,93089130.83,0,4990802.563,21649135.49,0,64691719.85,1757472.928,0.003237867,58659161.61,0,58659161.61
 06/25  08:00:00,84470298.62,0,4485872.36,13204198.22,0,65221572,1558656.038,0.003108352,56353835.15,0,56353835.15
 06/25  09:00:00,74984721.76,0,5017485.792,11178941.77,0,57081753.83,1706540.37,0.002719808,49437855.75,0,49437855.75
 06/25  10:00:00,66276110.02,0,6388677.564,11178941.77,0,46581897.7,2126592.992,0.002460779,44827202.82,0,44827202.82
