Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 11/10  23:00:00,94226959.33,0,0,21305224.02,19285200,50531492.12,3105043.198,0.001829996,112555073.4,74966646.83,37588426.62
 11/10  24:00:00,73526034.85,0,0,12745649.59,19285200,37863633.89,3631551.374,0.001001318,109566369.9,88534513.78,21031856.07
 11/11  01:00:00,60666351.4,0,0,9191897.701,19285200,28085665.77,4103587.925,0.000276499,107239165,100681371,6557793.928
 11/11  02:00:00,58855347.56,0,0,9191897.701,19285200,25966257.16,4411992.702,0.000138249,112466978.8,108673582.1,3793396.698
 11/11  03:00:00,58004195.82,0,0,9191897.701,19285200,24906552.85,4620545.266,3.45622E-05,115587237.7,113869369.8,1717867.838
 11/11  04:00:00,57579410.55,0,0,9191897.701,19285200,24376700.69,4725612.157,3.45622E-05,117927762.7,116209891.8,1717870.949
 11/11  05:00:00,65054190.65,0,0,13777384,19285200,27266590.8,4725015.839,0.000138249,119643345.5,115849846.6,3793498.936
 11/11  06:00:00,81218647.34,0,0,21687347.87,19285200,35695631.8,4550467.672,0.00093318,130932859,111226173.2,19706685.86
 11/11  07:00:00,100028280.4,0,0,23445117.62,19285200,53083565.93,4214396.881,0.00324885,168715577.9,102653106.6,66062471.31
 11/11  08:00:00,96902326.16,0,0,21649135.49,6428400,64691719.85,4133070.821,0.003456224,170935320.1,100721584.7,70213735.44
 11/11  09:00:00,82902562.5,0,0,13204198.22,0,65221572,4476792.275,0.003317975,176985583,109539357,67446226.02
 11/11  10:00:00,72745248.8,0,0,11178941.77,0,57081753.83,4484553.204,0.002903228,168677398.5,109533700.7,59143697.77
 11/11  11:00:00,62079693.62,0,0,11178941.77,0,46581897.7,4318854.152,0.00262673,158719188.3,105110509.3,53608678.93
 11/11  12:00:00,62430494.56,0,0,11178941.77,0,47111749.85,4139802.944,0.002108296,143820446.2,100589927.6,43230518.62
 11/11  13:00:00,61846870.11,0,0,11178941.77,0,46581897.7,4086030.644,0.001831798,137064424.8,99368925.01,37695499.78
 11/11  14:00:00,60221700.4,0,0,11178941.77,0,44992341.23,4050417.394,0.001624425,132161659.5,98617423.83,33544235.66
 11/11  15:00:00,59683827.13,0,0,11178941.77,0,44462489.08,4042396.278,0.001417052,128013063.7,98620092.15,29392971.53
 11/11  16:00:00,64556931.89,0,0,14503419.33,0,46052045.54,4001467.007,0.001624425,131337331,97793095.36,33544235.66
 11/11  17:00:00,94421475.85,0,0,23406905.24,3214200,63969831.83,3830538.777,0.001900923,132665301.8,93586047.35,39079254.49
 11/11  18:00:00,136060850.3,0,0,30170497.53,19285200,83236545.25,3368607.52,0.002523043,133381430.8,81848383.91,51533046.87
 11/11  19:00:00,143845804.8,0,0,38309735.72,19285200,83236545.25,3014323.801,0.002972352,133368290.7,72840838.23,60527452.48
 11/11  20:00:00,140440211.4,0,0,44309080.3,19285200,73747799.95,3098131.119,0.002834103,132837497.2,75077554.14,57759943.06
 11/11  21:00:00,138978469.7,0,0,44844053.7,19285200,71628391.33,3220824.694,0.002592168,131134983.2,78218181.65,52916801.58
 11/11  22:00:00,119496672.6,0,0,33074638.86,19285200,63729202.5,3407631.238,0.002108296,126147176.5,82916657.84,43230518.62
 11/11  23:00:00,94982720.74,0,0,21305224.02,19285200,50531492.12,3860804.605,0.001831798,132158822.4,94463322.62,37695499.78
 11/11  24:00:00,74226601.4,0,0,12745649.59,19285200,37863633.89,4332117.927,0.001002305,127559950.3,106469507,21090443.28
 11/12  01:00:00,61300617.36,0,0,9191897.701,19285200,28085665.77,4737853.88,0.000276771,123344027.2,116770038.3,6573988.961
 11/12  02:00:00,59366753.21,0,0,9191897.701,19285200,25966257.16,4923398.347,0.000138385,125199684.4,121398185.8,3801498.631
 11/12  03:00:00,58497629.04,0,0,9191897.701,19285200,24906552.85,5113978.489,3.45962E-05,128165438,126445544.7,1719893.329
 11/12  04:00:00,58172295.08,0,0,9191897.701,19285200,24376700.69,5318496.688,3.45962E-05,133800060.4,132080164,1719896.439
 11/12  05:00:00,65758055.91,0,0,13777384,19285200,27266590.8,5428881.098,0.000138385,139057382.4,135255781.6,3801600.877
 11/12  06:00:00,82023568.33,0,0,21687347.87,19285200,35695631.8,5355388.661,0.000934097,153385802.5,133624428.7,19761373.8
 11/12  07:00:00,100925620.6,0,0,23445117.62,19285200,53083565.93,5111737.011,0.003252043,193760990,127508123.7,66252866.3
 11/12  08:00:00,97895020.39,0,0,21649135.49,6428400,64691719.85,5125765.048,0.00345962,198822722.8,128406439.5,70416283.3
 11/12  09:00:00,83618175.82,0,0,13204198.22,0,65221572,5192405.601,0.003321236,197998038.6,130357366.6,67640671.97
 11/12  10:00:00,73277091.98,0,0,11178941.77,0,57081753.83,5016396.379,0.002906081,184211167.7,124897329.8,59313837.97
 11/12  11:00:00,62014084.14,0,0,11178941.77,0,46581897.7,4253244.674,0.002629311,158220008.5,104457393.2,53762615.31
 11/12  12:00:00,61837312,0,0,11178941.77,0,47111749.85,3546620.376,0.002110368,129383187.6,86029114.81,43354072.81
 11/12  13:00:00,60982188.51,0,0,11178941.77,0,46581897.7,3221349.048,0.001833599,115373414.6,77570564.41,37802850.15
 11/12  14:00:00,59169195.04,0,0,11178941.77,0,44992341.23,2997912.041,0.001626022,105450483,71811049.81,33639433.15
 11/12  15:00:00,58584380.03,0,0,11178941.77,0,44462489.08,2942949.181,0.001418444,100156720.8,70680704.67,29476016.15
 11/12  16:00:00,63356232.94,0,0,14503419.33,0,46052045.54,2800768.061,0.001626022,101171969,67532535.86,33639433.15
 11/12  17:00:00,93262994.79,0,0,23406905.24,3214200,63969831.83,2672057.721,0.001902791,103614992.2,64424336.39,39190655.82
 11/12  18:00:00,135255569.9,0,0,30170497.53,19285200,83236545.25,2563327.077,0.002525523,113531370.2,61850463.37,51680906.81
 11/12  19:00:00,143345914.2,0,0,38309735.72,19285200,83236545.25,2514433.242,0.002975273,121488860.5,60787216.86,60701643.64
 11/12  20:00:00,140243708.8,0,0,44309080.3,19285200,73747799.95,2901628.514,0.002836889,128941489.9,71015457.62,57926032.31
 11/12  21:00:00,139093758.6,0,0,44844053.7,19285200,71628391.33,3336113.521,0.002594715,135592160.5,82523448.04,53068712.48
 11/12  22:00:00,119919418.8,0,0,33074638.86,19285200,63729202.5,3830377.447,0.002110368,139090421.2,95736348.35,43354072.81
