Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 03/10  10:00:00,77917638.82,0,2650885.346,13640190.48,0,59827593.96,1798969.027,0.002535916,45919352.5,4277549.736,41641802.77
 03/10  11:00:00,70217089.83,0,5075901.506,13640190.48,0,49327737.83,2173260.007,0.0022944,39124121.15,1350490.073,37773631.07
 03/10  12:00:00,73387266.52,0,7291142.209,13640190.48,0,49857589.98,2598343.844,0.001841558,30566678.46,45869.30592,30520809.15
 03/10  13:00:00,75329460.22,0,9748869.753,13298350.38,0,49081841.7,3200398.386,0.001600042,26652637.46,0,26652637.46
 03/10  14:00:00,77786882.41,0,12552474.42,13640190.48,0,47738181.37,3856036.144,0.001418905,23751508.69,0,23751508.69
 03/10  15:00:00,80498838.63,0,15180750.39,13640190.48,0,47208329.21,4469568.542,0.001237768,20850379.92,0,20850379.92
 03/10  16:00:00,87751800.41,0,17044461.4,16964668.05,0,48797885.67,4944785.283,0.001418905,23751508.69,0,23751508.69
 03/10  17:00:00,116915506.9,0,18908095.46,25868153.95,0,66715671.97,5423585.47,0.001660421,27619680.38,0,27619680.38
 03/10  18:00:00,137918140,0,18975171.23,30170497.53,0,83933250.96,4839220.263,0.002203832,36323066.69,0,36323066.69
 03/10  19:00:00,155304410.3,0,16602814.84,38309735.72,12856800,83236545.25,4298514.435,0.002596295,42608845.69,0,42608845.69
 03/10  20:00:00,152847431.6,0,12251371.56,44309080.3,19285200,73747799.95,3253979.84,0.002475537,40674759.84,0,40674759.84
 03/10  21:00:00,146865756.1,0,8735542.402,44844053.7,19285200,71628391.33,2372568.653,0.002264211,37290109.61,0,37290109.61
 03/10  22:00:00,123839808,0,6077665.852,33074638.86,19285200,63729202.5,1673100.808,0.001841558,30520809.15,0,30520809.15
 03/10  23:00:00,95671868.35,0,3565184.723,21305224.02,19285200,50531492.12,984767.4954,0.001600042,26652637.46,0,26652637.46
 03/10  24:00:00,72415858.94,0,1971161.835,12745649.59,19285200,37863633.89,550213.624,0.000875495,15048122.38,0,15048122.38
 03/11  01:00:00,57597979.8,0,806974.6634,9191897.701,19285200,28085665.77,228241.6578,0.000241089,4881135.24,0,4881135.24
 03/11  02:00:00,55106999.01,0,515643.225,9191897.701,19285200,25966257.16,148000.9215,0.000120545,2952147.956,0,2952147.956
 03/11  03:00:00,53748604.66,0,281683.6076,9191897.701,19285200,24906552.85,83270.50458,3.01363E-05,1507512.669,0,1507512.669
 03/11  04:00:00,53048703.07,0,103145.8382,9191897.701,19285200,24376700.69,91758.83286,3.01364E-05,2470326.368,962818.2844,1507508.084
 03/11  05:00:00,60633020.09,0,16089.42607,13777384,19285200,27266590.8,287755.8607,0.000120545,7375000.812,4422992.791,2952008.02
 03/11  06:00:00,77217477.41,0,34517.73804,21687347.87,19285200,35695631.8,514780.0038,0.000813682,21595058.77,7568634.542,14026424.22
 03/11  07:00:00,90164348.2,0,248329.4643,23445117.62,12856800,53083565.93,530535.1802,0.002832818,52912826.52,6626114.082,46286712.44
 03/11  08:00:00,87423771.98,0,620944.688,21649135.49,0,64691719.85,461971.9514,0.003013636,53057637.5,3881943.421,49175694.08
 03/11  09:00:00,80802505.84,0,1753635.618,13204198.22,0,65221572,623099.9969,0.00289309,49203869.82,1954163.501,47249706.32
 03/11  10:00:00,74213732.33,0,4695436.14,11178941.77,0,57081753.83,1257600.594,0.002531454,41733256.42,261513.3879,41471743.03
 03/11  11:00:00,68375199.6,0,8470126.82,11178941.77,0,46581897.7,2144233.313,0.002290363,37619767.5,0,37619767.5
 03/11  12:00:00,74192759.55,0,12766082.91,11178941.77,0,47111749.85,3135985.021,0.001838318,30397313.39,0,30397313.39
 03/11  13:00:00,78088862.64,0,16356141.84,11178941.77,0,46581897.7,3971881.33,0.001597227,26545337.86,0,26545337.86
