Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/10  22:00:00,161737187.9,161737187.9,0
 01/10  23:00:00,167590585,167590585,0
 01/10  24:00:00,133871403.2,133871403.2,0
 01/11  01:00:00,95038036.45,95038036.45,0
 01/11  02:00:00,94024440.7,94024440.7,0
 01/11  03:00:00,90507713.2,90507713.2,0
 01/11  04:00:00,80775737.74,80775737.74,0
 01/11  05:00:00,91168048.31,91168048.31,0
 01/11  06:00:00,116746714.8,116746714.8,0
 01/11  07:00:00,152905885.6,152905885.6,0
 01/11  08:00:00,163382735.8,163382735.8,0
 01/11  09:00:00,157462571.3,157462571.3,0
 01/11  10:00:00,158270048.1,158270048.1,0
 01/11  11:00:00,154141369.1,154141369.1,0
 01/11  12:00:00,145496112.9,145496112.9,0
 01/11  13:00:00,146986526.1,146986526.1,0
 01/11  14:00:00,138979820.9,138979820.9,0
 01/11  15:00:00,133487287.4,133487287.4,0
 01/11  16:00:00,133527004.4,133527004.4,0
 01/11  17:00:00,162770044.8,162770044.8,0
 01/11  18:00:00,192410131.7,192410131.7,0
 01/11  19:00:00,209897086.6,209897086.6,0
 01/11  20:00:00,195672290.8,195672290.8,0
 01/11  21:00:00,198778768.8,198778768.8,0
 01/11  22:00:00,168853941.4,168853941.4,0
 01/11  23:00:00,172512901.2,172512901.2,0
 01/11  24:00:00,134412962.4,134412962.4,0
 01/12  01:00:00,102466073,102466073,0
 01/12  02:00:00,98619971.57,98619971.57,0
 01/12  03:00:00,88942553.08,88942553.08,0
 01/12  04:00:00,86898005.86,86898005.86,0
 01/12  05:00:00,98612511.36,98612511.36,0
 01/12  06:00:00,127598887.8,127598887.8,0
 01/12  07:00:00,153687248,153687248,0
 01/12  08:00:00,159912821.8,159912821.8,0
 01/12  09:00:00,156970745,156970745,0
 01/12  10:00:00,150591564,150591564,0
 01/12  11:00:00,152332184.8,152332184.8,0
 01/12  12:00:00,139967073.2,139967073.2,0
 01/12  13:00:00,136739256.7,136739256.7,0
 01/12  14:00:00,131853452.8,131853452.8,0
 01/12  15:00:00,126146709.5,126146709.5,0
 01/12  16:00:00,138529872.4,138529872.4,0
 01/12  17:00:00,160057855,160057855,0
 01/12  18:00:00,197496398.4,197496398.4,0
 01/12  19:00:00,204581734.4,204581734.4,0
 01/12  20:00:00,212612657,212612657,0
 01/12  21:00:00,184406454.6,184406454.6,0
 01/12  22:00:00,172665152.4,172665152.4,0
 01/12  23:00:00,165188005.2,165188005.2,0
 01/12  24:00:00,137740260.9,137740260.9,0
 01/13  01:00:00,105256884.7,105256884.7,0
 01/13  02:00:00,96606634.06,96606634.06,0
 01/13  03:00:00,89722162.3,89722162.3,0
 01/13  04:00:00,89858286.5,89858286.5,0
 01/13  05:00:00,91778144.51,91778144.51,0
 01/13  06:00:00,121033981.1,121033981.1,0
 01/13  07:00:00,151203549.1,151203549.1,0
 01/13  08:00:00,165082851.3,165082851.3,0
 01/13  09:00:00,166480584.2,166480584.2,0
 01/13  10:00:00,165845260.3,165845260.3,0
 01/13  11:00:00,147198108.9,147198108.9,0
 01/13  12:00:00,197443331.7,197443331.7,0
 01/13  13:00:00,181240432.6,181240432.6,0
 01/13  14:00:00,187787059.9,187787059.9,0
 01/13  15:00:00,175868299.8,175868299.8,0
 01/13  16:00:00,139505298.6,139505298.6,0
 01/13  17:00:00,155439668.8,155439668.8,0
 01/13  18:00:00,191086585,191086585,0
 01/13  19:00:00,209463919.2,209463919.2,0
 01/13  20:00:00,202114790.6,202114790.6,0
 01/13  21:00:00,200264378.7,200264378.7,0
 01/13  22:00:00,162645823.3,162645823.3,0
 01/13  23:00:00,176521512.4,176521512.4,0
 01/13  24:00:00,127444686.1,127444686.1,0
 01/14  01:00:00,97324932.8,97324932.8,0
 01/14  02:00:00,89872653.42,89872653.42,0
 01/14  03:00:00,85016299.4,85016299.4,0
 01/14  04:00:00,78067110.76,78067110.76,0
 01/14  05:00:00,89657259.08,89657259.08,0
 01/14  06:00:00,114159981.9,114159981.9,0
 01/14  07:00:00,154632010.8,154632010.8,0
 01/14  08:00:00,155141846.8,155141846.8,0
 01/14  09:00:00,149731412.6,149731412.6,0
 01/14  10:00:00,134647181.2,134647181.2,0
 01/14  11:00:00,139231230.7,139231230.7,0
 01/14  12:00:00,115887884.6,115887884.6,0
 01/14  13:00:00,120226986.7,120226986.7,0
 01/14  14:00:00,113428819.4,113428819.4,0
 01/14  15:00:00,109922138.8,109922138.8,0
 01/14  16:00:00,118533844.7,118533844.7,0
 01/14  17:00:00,140314384.7,140314384.7,0
 01/14  18:00:00,192136923.5,192136923.5,0
 01/14  19:00:00,202965361.8,202965361.8,0
 01/14  20:00:00,193296028.9,193296028.9,0
 01/14  21:00:00,179549658.1,179549658.1,0
 01/14  22:00:00,170312484.1,170312484.1,0
 01/14  23:00:00,157102578.4,157102578.4,0
 01/14  24:00:00,131451406.4,131451406.4,0
 01/15  01:00:00,95129743.02,95129743.02,0
 01/15  02:00:00,89464660.06,89464660.06,0
 01/15  03:00:00,76728673.66,76728673.66,0
 01/15  04:00:00,81132147.87,81132147.87,0
 01/15  05:00:00,86715521.18,86715521.18,0
 01/15  06:00:00,111746109.8,111746109.8,0
 01/15  07:00:00,149533803.7,149533803.7,0
 01/15  08:00:00,154658968.2,154658968.2,0
 01/15  09:00:00,156202819.2,156202819.2,0
 01/15  10:00:00,144379795.2,144379795.2,0
 01/15  11:00:00,130624627.9,130624627.9,0
 01/15  12:00:00,148606372.5,148606372.5,0
 01/15  13:00:00,133870685.3,133870685.3,0
 01/15  14:00:00,132255072.5,132255072.5,0
 01/15  15:00:00,123052501.7,123052501.7,0
 01/15  16:00:00,134305828.8,134305828.8,0
 01/15  17:00:00,154429187.8,154429187.8,0
 01/15  18:00:00,187045813.9,187045813.9,0
 01/15  19:00:00,208072210.3,208072210.3,0
 01/15  20:00:00,196010877.9,196010877.9,0
 01/15  21:00:00,179984452.6,179984452.6,0
 01/15  22:00:00,152227185.5,152227185.5,0
 01/15  23:00:00,169667701.8,169667701.8,0
 01/15  24:00:00,122493992.5,122493992.5,0
 01/16  01:00:00,94682448.33,94682448.33,0
 01/16  02:00:00,81281344.13,81281344.13,0
 01/16  03:00:00,83076150.11,83076150.11,0
 01/16  04:00:00,76953014.43,76953014.43,0
 01/16  05:00:00,81460375.93,81460375.93,0
 01/16  06:00:00,116193372.3,116193372.3,0
 01/16  07:00:00,151709033.8,151709033.8,0
 01/16  08:00:00,158377903.3,158377903.3,0
 01/16  09:00:00,151317951.2,151317951.2,0
 01/16  10:00:00,139205239.6,139205239.6,0
 01/16  11:00:00,137859471.3,137859471.3,0
 01/16  12:00:00,121045730.4,121045730.4,0
 01/16  13:00:00,125966323,125966323,0
 01/16  14:00:00,114748452.6,114748452.6,0
 01/16  15:00:00,113386600.3,113386600.3,0
 01/16  16:00:00,117962692.6,117962692.6,0
 01/16  17:00:00,158707678.8,158707678.8,0
 01/16  18:00:00,186129763,186129763,0
 01/16  19:00:00,210130295.6,210130295.6,0
 01/16  20:00:00,194137269.6,194137269.6,0
 01/16  21:00:00,184326141.8,184326141.8,0
 01/16  22:00:00,175811467.7,175811467.7,0
 01/16  23:00:00,162538294.2,162538294.2,0
 01/16  24:00:00,134981378.3,134981378.3,0
 01/17  01:00:00,95033501.22,95033501.22,0
 01/17  02:00:00,93407747.48,93407747.48,0
 01/17  03:00:00,81070524.32,81070524.32,0
 01/17  04:00:00,80919731.72,80919731.72,0
 01/17  05:00:00,89807231.29,89807231.29,0
 01/17  06:00:00,112807643.2,112807643.2,0
 01/17  07:00:00,150386107.3,150386107.3,0
 01/17  08:00:00,158710987.2,158710987.2,0
 01/17  09:00:00,157766850.2,157766850.2,0
 01/17  10:00:00,157601387.7,157601387.7,0
 01/17  11:00:00,152281434.8,152281434.8,0
 01/17  12:00:00,139364443.9,139364443.9,0
 01/17  13:00:00,142710812.4,142710812.4,0
 01/17  14:00:00,123967112,123967112,0
 01/17  15:00:00,128776129.8,128776129.8,0
 01/17  16:00:00,136149189.8,136149189.8,0
 01/17  17:00:00,163268008.9,163268008.9,0
 01/17  18:00:00,200891367.8,200891367.8,0
 01/17  19:00:00,216587682.6,216587682.6,0
 01/17  20:00:00,198151096.8,198151096.8,0
 01/17  21:00:00,199035186.8,199035186.8,0
 01/17  22:00:00,159726349.5,159726349.5,0
 01/17  23:00:00,173764784.4,173764784.4,0
 01/17  24:00:00,130045749,130045749,0
 01/18  01:00:00,103462607.8,103462607.8,0
 01/18  02:00:00,90134773.4,90134773.4,0
 01/18  03:00:00,86861833.52,86861833.52,0
 01/18  04:00:00,81015036.78,81015036.78,0
 01/18  05:00:00,87083221.49,87083221.49,0
 01/18  06:00:00,120578749.3,120578749.3,0
 01/18  07:00:00,152084325.1,152084325.1,0
 01/18  08:00:00,160379450,160379450,0
 01/18  09:00:00,158492144.7,158492144.7,0
 01/18  10:00:00,153872616.2,153872616.2,0
 01/18  11:00:00,160046725,160046725,0
 01/18  12:00:00,145989613.8,145989613.8,0
 01/18  13:00:00,188754268.9,188754268.9,0
 01/18  14:00:00,176885215.9,176885215.9,0
 01/18  15:00:00,131162746.1,131162746.1,0
 01/18  16:00:00,138406374.9,138406374.9,0
 01/18  17:00:00,155163331.9,155163331.9,0
 01/18  18:00:00,189561221.5,189561221.5,0
 01/18  19:00:00,204130742.3,204130742.3,0
 01/18  20:00:00,200319254.8,200319254.8,0
 01/18  21:00:00,179646534.5,179646534.5,0
 01/18  22:00:00,157470093.9,157470093.9,0
 01/18  23:00:00,161222679.4,161222679.4,0
 01/18  24:00:00,128751247.8,128751247.8,0
 01/19  01:00:00,90277060,90277060,0
 01/19  02:00:00,90881083.25,90881083.25,0
 01/19  03:00:00,79180868.49,79180868.49,0
 01/19  04:00:00,77386451.07,77386451.07,0
 01/19  05:00:00,89746236.05,89746236.05,0
 01/19  06:00:00,112055390,112055390,0
 01/19  07:00:00,153340086.6,153340086.6,0
 01/19  08:00:00,157111904.3,157111904.3,0
 01/19  09:00:00,157549801.4,157549801.4,0
 01/19  10:00:00,142975371.4,142975371.4,0
 01/19  11:00:00,137486996.5,137486996.5,0
 01/19  12:00:00,130526670.4,130526670.4,0
 01/19  13:00:00,132175653.9,132175653.9,0
 01/19  14:00:00,128551752,128551752,0
 01/19  15:00:00,121578810,121578810,0
 01/19  16:00:00,134511884.6,134511884.6,0
 01/19  17:00:00,153587748,153587748,0
 01/19  18:00:00,185078450.8,185078450.8,0
 01/19  19:00:00,210005255.5,210005255.5,0
 01/19  20:00:00,193197749.8,193197749.8,0
 01/19  21:00:00,193305005.9,193305005.9,0
 01/19  22:00:00,154420233.1,154420233.1,0
 01/19  23:00:00,161483745.4,161483745.4,0
 01/19  24:00:00,125979147.9,125979147.9,0
 01/20  01:00:00,98133398.68,98133398.68,0
 01/20  02:00:00,86540179.22,86540179.22,0
 01/20  03:00:00,84585976.2,84585976.2,0
 01/20  04:00:00,80567878.96,80567878.96,0
 01/20  05:00:00,85513879.52,85513879.52,0
 01/20  06:00:00,115846923.3,115846923.3,0
 01/20  07:00:00,152724133.5,152724133.5,0
 01/20  08:00:00,156794754.4,156794754.4,0
 01/20  09:00:00,159124574.6,159124574.6,0
 01/20  10:00:00,150942061.8,150942061.8,0
 01/20  11:00:00,134789649.9,134789649.9,0
 01/20  12:00:00,133570849.6,133570849.6,0
 01/20  13:00:00,141697592.6,141697592.6,0
 01/20  14:00:00,134458076.7,134458076.7,0
 01/20  15:00:00,123693596.9,123693596.9,0
 01/20  16:00:00,133898659.5,133898659.5,0
 01/20  17:00:00,159753596,159753596,0
 01/20  18:00:00,196193506.5,196193506.5,0
 01/20  19:00:00,202945951.8,202945951.8,0
 01/20  20:00:00,196608574.2,196608574.2,0
 01/20  21:00:00,190522832.6,190522832.6,0
 01/20  22:00:00,159633399,159633399,0
 01/20  23:00:00,172269305.6,172269305.6,0
 01/20  24:00:00,131992299.3,131992299.3,0
 01/21  01:00:00,96955256.77,96955256.77,0
 01/21  02:00:00,93242630.53,93242630.53,0
 01/21  03:00:00,86712950.35,86712950.35,0
 01/21  04:00:00,85127681.21,85127681.21,0
 01/21  05:00:00,90627062.76,90627062.76,0
 01/21  06:00:00,117388219.4,117388219.4,0
 01/21  07:00:00,153545642.7,153545642.7,0
 01/21  08:00:00,156613323.8,156613323.8,0
 01/21  09:00:00,156154854,156154854,0
 01/21  10:00:00,143328025,143328025,0
 01/21  11:00:00,138366086.7,138366086.7,0
 01/21  12:00:00,139154383,139154383,0
 01/21  13:00:00,135724864,135724864,0
 01/21  14:00:00,129265956.5,129265956.5,0
 01/21  15:00:00,112325598.1,112325598.1,0
 01/21  16:00:00,131554944.3,131554944.3,0
 01/21  17:00:00,156027433.7,156027433.7,0
 01/21  18:00:00,190189687.3,190189687.3,0
 01/21  19:00:00,210632732.7,210632732.7,0
 01/21  20:00:00,195941940.4,195941940.4,0
 01/21  21:00:00,198385167.9,198385167.9,0
 01/21  22:00:00,158448936.8,158448936.8,0
 01/21  23:00:00,171079163.4,171079163.4,0
 01/21  24:00:00,128998927.1,128998927.1,0
 01/22  01:00:00,101737358.3,101737358.3,0
 01/22  02:00:00,92017989.12,92017989.12,0
 01/22  03:00:00,89500901.37,89500901.37,0
 01/22  04:00:00,83028205.44,83028205.44,0
 01/22  05:00:00,92073027.06,92073027.06,0
 01/22  06:00:00,121853558.8,121853558.8,0
 01/22  07:00:00,151940928.6,151940928.6,0
 01/22  08:00:00,156082059.2,156082059.2,0
 01/22  09:00:00,151205195.8,151205195.8,0
 01/22  10:00:00,135082441,135082441,0
 01/22  11:00:00,136067472.6,136067472.6,0
 01/22  12:00:00,132263122.8,132263122.8,0
 01/22  13:00:00,136410570.2,136410570.2,0
 01/22  14:00:00,130897425.1,130897425.1,0
 01/22  15:00:00,129408165.1,129408165.1,0
 01/22  16:00:00,133396877.8,133396877.8,0
 01/22  17:00:00,162350139,162350139,0
 01/22  18:00:00,193180907.1,193180907.1,0
 01/22  19:00:00,208540737.5,208540737.5,0
 01/22  20:00:00,199033682.6,199033682.6,0
 01/22  21:00:00,192251859.5,192251859.5,0
 01/22  22:00:00,170827186.1,170827186.1,0
 01/22  23:00:00,164050706.5,164050706.5,0
 01/22  24:00:00,132538756.5,132538756.5,0
 01/23  01:00:00,99421762.98,99421762.98,0
 01/23  02:00:00,95278644.98,95278644.98,0
 01/23  03:00:00,89349793.85,89349793.85,0
 01/23  04:00:00,85763376.45,85763376.45,0
 01/23  05:00:00,95767165.29,95767165.29,0
 01/23  06:00:00,121167957,121167957,0
 01/23  07:00:00,153086923,153086923,0
 01/23  08:00:00,165628121.2,165628121.2,0
 01/23  09:00:00,163301619.8,163301619.8,0
 01/23  10:00:00,159062233.7,159062233.7,0
 01/23  11:00:00,147579278.1,147579278.1,0
 01/23  12:00:00,150459579.2,150459579.2,0
 01/23  13:00:00,187682982.8,187682982.8,0
 01/23  14:00:00,181972877.7,181972877.7,0
 01/23  15:00:00,173089662.6,173089662.6,0
 01/23  16:00:00,140063683.1,140063683.1,0
 01/23  17:00:00,163074335.1,163074335.1,0
 01/23  18:00:00,197368517.4,197368517.4,0
 01/23  19:00:00,212684236.6,212684236.6,0
 01/23  20:00:00,203386146.2,203386146.2,0
 01/23  21:00:00,204892785.4,204892785.4,0
 01/23  22:00:00,171648094.8,171648094.8,0
 01/23  23:00:00,171986296.7,171986296.7,0
 01/23  24:00:00,135480069.9,135480069.9,0
 01/24  01:00:00,104514127.9,104514127.9,0
 01/24  02:00:00,94104144.46,94104144.46,0
 01/24  03:00:00,89808839.89,89808839.89,0
 01/24  04:00:00,84227891.82,84227891.82,0
 01/24  05:00:00,90706398.97,90706398.97,0
 01/24  06:00:00,118129475.8,118129475.8,0
 01/24  07:00:00,153033591.8,153033591.8,0
 01/24  08:00:00,158714294,158714294,0
 01/24  09:00:00,159911047.5,159911047.5,0
