Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/17  11:00:00,0,77055413.74,116029887.1
 01/17  12:00:00,0,77628521.76,81487105.68
 01/17  13:00:00,0,77488827.47,66490499.3
 01/17  14:00:00,0,78897901.01,53292671.98
 01/17  15:00:00,0,80604643.82,38844078.09
 01/17  16:00:00,0,85952934.43,37068553.38
 01/17  17:00:00,0,111462555.3,40243574.13
 01/17  18:00:00,0,134615078.3,52526912.13
 01/17  19:00:00,0,151613687,69462400.68
 01/17  20:00:00,0,149114727.2,91181287.18
 01/17  21:00:00,0,148789934.2,111632149.2
 01/17  22:00:00,0,129715851.7,115398665.7
 01/17  23:00:00,0,106545825,146073709
 01/17  24:00:00,0,87323155.93,170198449.7
 01/18  01:00:00,0,75655753.7,189239038
 01/18  02:00:00,0,74970370.79,213436779.2
 01/18  03:00:00,0,75062205.85,232939810.9
 01/18  04:00:00,0,76436943.46,268056446
 01/18  05:00:00,0,85409862.41,296820399.6
 01/18  06:00:00,0,101459494.5,303660797.3
 01/18  07:00:00,0,120762222.4,343004048.5
 01/18  08:00:00,0,120565083.8,362019167.6
 01/18  09:00:00,0,107222643.1,315449834.3
 01/18  10:00:00,0,93678015.66,245570578.7
 01/18  11:00:00,0,79597291.84,171534502.1
 01/18  12:00:00,0,78657111.63,118451740
 01/18  13:00:00,0,77476340.88,90839396.33
 01/18  14:00:00,0,77214749.68,67340451.79
 01/18  15:00:00,0,77889589.23,45501135.43
 01/18  16:00:00,0,82669291.16,43101769.16
 01/18  17:00:00,0,108363765.5,43266775.25
 01/18  18:00:00,0,129688047,57123619.43
 01/18  19:00:00,0,151986325,81044997.27
 01/18  20:00:00,0,149399702.4,96035523.02
 01/18  21:00:00,0,148985229.3,114864878.4
 01/18  22:00:00,0,130634221.5,132740386.3
 01/18  23:00:00,0,107500776.8,163803922
 01/18  24:00:00,0,88375786.92,189369100.2
 01/19  01:00:00,0,77242656.18,218487172.8
 01/19  02:00:00,0,76598525.91,243437835.5
