Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 02/23  14:00:00,117059327.9,12881964.14,0,21894332.83,0,47738181.37,34544849.6,0.001776528,927486545.2,881834530,45652015.16
 02/23  15:00:00,114778410.3,12010218.97,0,21894332.83,0,47208329.21,33665529.27,0.001549738,893583171.6,853624736.1,39958435.48
 02/23  16:00:00,118762367.9,11507412.6,0,25218810.4,0,48797885.67,33238259.19,0.001776528,885436231.1,839784215.9,45652015.16
 02/23  17:00:00,146755310,12021886.64,0,34122296.3,0,66715671.97,33895455.05,0.002078916,914155710.7,860912256,53243454.73
 02/23  18:00:00,176636434.1,12853331.37,0,35865032.71,11584800,83933250.96,32400019.09,0.002759289,963011956.7,892687763,70324193.76
 02/23  19:00:00,196924189.3,13595261.02,0,44004270.9,23169600,83236545.25,32918512.12,0.003250669,993103146.1,910442863.1,82660283.06
 02/23  20:00:00,195444051.9,14354057.78,0,50003615.48,23169600,73747799.95,34168978.65,0.003099475,1027678295,948813731.8,78864563.28
 02/23  21:00:00,195358886.6,14936264.34,0,50538588.88,23169600,71628391.33,35086042,0.002834886,1049175138,976953084,72222053.65
 02/23  22:00:00,176917824.1,15396749.15,0,38769174.04,23169600,63729202.5,35853098.39,0.002305707,1059033096,1000096062,58937034.41
 02/23  23:00:00,153621004.6,15926454.25,0,26999759.2,23169600,50531492.12,36993699.08,0.002003319,1085450256,1034104661,51345594.84
 02/23  24:00:00,133702057.1,16291807.41,0,18440184.77,23169600,37863633.89,37936831.01,0.001096156,1090183656,1061612380,28571276.13
 02/24  01:00:00,121675793.9,16672078.46,0,14886432.88,23169600,28085665.77,38862016.76,0.000302388,1097273005,1088629257,8643747.261
 02/24  02:00:00,120343185.8,16952065.54,0,14886432.88,23169600,25966257.16,39368830.21,0.000151194,1108267260,1103419232,4848027.477
 02/24  03:00:00,120088107,17262495.86,0,14886432.88,23169600,24906552.85,39863025.45,3.77985E-05,1120490003,1118488765,2001237.638
 02/24  04:00:00,120213738.9,17512860.3,0,14886432.88,23169600,24376700.69,40268145.02,3.77985E-05,1132778380,1130777142,2001237.638
 02/24  05:00:00,128343590.1,17795139.09,0,19471919.18,23169600,27266590.8,40640341.05,0.000151194,1147381824,1142533796,4848027.477
 02/24  06:00:00,144924661.3,17995888.95,0,27381883.05,23169600,35695631.8,40681657.53,0.001020559,1171202607,1144529191,26673416.24
 02/24  07:00:00,163663885.5,18016845.27,0,29139652.8,23169600,53083565.93,40254221.48,0.003553057,1222836962,1132585239,90251722.63
 02/24  08:00:00,174394162.1,18037740.3,0,27343670.67,23169600,65388425.55,40454725.58,0.003779848,1234426924,1138481622,95945302.31
 02/24  09:00:00,164099734.4,18004855.49,0,23919589.28,11584800,67967412.13,42623077.49,0.003628654,1235023379,1142873797,92149582.52
 02/24  10:00:00,141437703.1,17715451.15,0,21894332.83,0,59827593.96,42000325.14,0.003175072,1200562935,1119800512,80762423.17
