Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/10  09:00:00,184575587.5166583,184575587.51665793,174487292.74697606 
 01/10  10:00:00,183245737.44194646,183245737.44194634,153314779.01627106 
 01/10  11:00:00,152229323.93911556,152229323.9391155,146541091.53659625 
 01/10  12:00:00,135544352.4277989,135544352.42779876,123941212.1548803 
 01/10  13:00:00,126372194.03939003,126372194.03939019,101982548.62712568 
 01/10  14:00:00,121062933.20278003,121062933.20277988,109815662.33733708 
 01/10  15:00:00,117300681.67524876,117300681.67524874,117907029.06214905 
 01/10  16:00:00,128892820.9235374,128892820.92353721,125364471.26808462 
 01/10  17:00:00,156172836.57214929,156172836.5721492,112797962.41708404 
 01/10  18:00:00,203021351.17228509,203021351.17228467,98675593.69452653 
 01/10  19:00:00,213869061.97771205,213869061.97771163,73711852.18643758 
 01/10  20:00:00,197993469.73678337,197993469.73678316,52404871.63883136 
 01/10  21:00:00,200767178.63865326,200767178.6386531,67664285.16314335 
 01/10  22:00:00,174634477.35981668,174634477.3598163,66094233.72861448 
 01/10  23:00:00,139371545.06787793,139371545.06787766,89151521.77028504 
 01/10  24:00:00,92873125.09444878,92873125.0944488,102320990.01904966 
 01/11  01:00:00,72519213.0815632,72519213.08156312,108508812.31227294 
 01/11  02:00:00,57050963.71768976,57050963.71768977,117244904.31830782 
 01/11  03:00:00,62089449.128434877,62089449.12843481,125338713.3222557 
 01/11  04:00:00,48096611.82357334,48096611.82357323,118544411.35437209 
 01/11  05:00:00,61596570.02683945,61596570.02683952,112854473.05110403 
 01/11  06:00:00,106308152.33928313,106308152.33928308,156410423.2459531 
 01/11  07:00:00,182506934.89920015,182506934.89919985,199334803.02034236 
 01/11  08:00:00,205947814.9883743,205947814.98837403,223177377.49625773 
 01/11  09:00:00,204849800.49095438,204849800.49095399,216966489.27617944 
 01/11  10:00:00,165521439.4660972,165521439.4660969,164846304.07948975 
 01/11  11:00:00,156086747.48249824,156086747.48249815,83224139.40197948 
 01/11  12:00:00,128122817.45665807,128122817.45665777,75067713.98661228 
 01/11  13:00:00,125741668.28399967,125741668.28399967,70084590.93438606 
 01/11  14:00:00,122984559.52623897,122984559.52623886,76352059.62407075 
 01/11  15:00:00,118051632.13051401,118051632.13051383,94686129.22615029 
 01/11  16:00:00,122104993.17847055,122104993.1784706,118016011.9304455 
 01/11  17:00:00,156302585.16368274,156302585.16368259,130532502.95377442 
 01/11  18:00:00,204101454.13469626,204101454.13469596,131908253.27562016 
 01/11  19:00:00,215965691.3782494,215965691.3782491,118553565.36575514 
 01/11  20:00:00,214786171.77032496,214786171.7703247,109993897.55271967 
 01/11  21:00:00,190298392.23002736,190298392.2300271,134487612.8974234 
 01/11  22:00:00,181202555.85633333,181202555.85633309,154187522.51488183 
 01/11  23:00:00,136542857.52052544,136542857.5205254,150390308.0788101 
 01/11  24:00:00,101826170.95859534,101826170.95859535,148327393.39873297 
 01/12  01:00:00,73019756.01354602,73019756.01354596,168083833.97976665 
 01/12  02:00:00,56350845.82768525,56350845.82768524,190941309.3423458 
 01/12  03:00:00,68680212.18565624,68680212.18565624,206771777.50209094 
 01/12  04:00:00,53492191.17636417,53492191.1763641,214283263.03946895 
 01/12  05:00:00,75448346.54945137,75448346.5494513,224480734.73472805 
 01/12  06:00:00,98733290.0442692,98733290.0442692,209165689.9031948 
 01/12  07:00:00,178371457.23780195,178371457.23780165,210042602.18713717 
 01/12  08:00:00,211571041.88520784,211571041.88520739,239097460.84649594 
 01/12  09:00:00,198441116.8478798,198441116.84787957,241333321.0578052 
 01/12  10:00:00,174032981.50713373,174032981.5071335,228829592.23740424 
 01/12  11:00:00,154953305.03319026,154953305.03318996,216767818.51307184 
 01/12  12:00:00,140752371.77149377,140752371.77149353,211570449.00395329 
 01/12  13:00:00,139325357.2301173,139325357.230117,197117064.83645464 
 01/12  14:00:00,115534151.72536344,115534151.7253634,184542139.36897094 
 01/12  15:00:00,116664637.73528713,116664637.73528701,170841265.8013801 
 01/12  16:00:00,131081663.90470176,131081663.90470177,167170959.11691267 
 01/12  17:00:00,158971373.86529545,158971373.86529527,160852641.2243529 
 01/12  18:00:00,203448863.9995241,203448863.99952368,157742216.31714589 
 01/12  19:00:00,230656435.46006704,230656435.46006666,146522728.44869796 
 01/12  20:00:00,206624781.2165261,206624781.21652595,137754814.01412819 
 01/12  21:00:00,200321394.85344864,200321394.8534485,160516511.16486017 
 01/12  22:00:00,164155996.6305896,164155996.63058938,202654129.32986707 
 01/12  23:00:00,145067858.46938575,145067858.46938557,246685116.11834864 
 01/12  24:00:00,116153791.86402288,116153791.86402276,248022464.3278706 
 01/13  01:00:00,60204384.41541505,60204384.415415007,258057357.73397468 
 01/13  02:00:00,75527641.15722735,75527641.1572274,266073737.3418241 
 01/13  03:00:00,53410083.52894259,53410083.5289425,247655378.5245476 
 01/13  04:00:00,59201961.63467646,59201961.63467643,234351373.58839236 
 01/13  05:00:00,70432447.85513507,70432447.85513497,237931314.5316988 
 01/13  06:00:00,103173041.6196225,103173041.61962246,238943669.58862878 
 01/13  07:00:00,195003171.0711401,195003171.07113979,269610289.71772506 
 01/13  08:00:00,198257795.46754764,198257795.46754728,282648167.028859 
 01/13  09:00:00,200427593.67048589,200427593.67048554,251171554.98969049 
 01/13  10:00:00,174137377.50938509,174137377.50938485,238652697.7891078 
 01/13  11:00:00,155059716.72412584,155059716.7241257,226329190.56149499 
 01/13  12:00:00,149768783.70548833,149768783.7054882,145754796.26374055 
 01/13  13:00:00,126128596.21589779,126128596.21589773,89469788.67011987 
 01/13  14:00:00,119834850.6956364,119834850.69563632,85696393.09266038 
 01/13  15:00:00,109292305.03037216,109292305.03037219,65983798.034892428 
 01/13  16:00:00,120894602.96742317,120894602.96742288,70736087.71650656 
 01/13  17:00:00,164989177.79309315,164989177.79309295,77011107.89533206 
 01/13  18:00:00,206009364.37429906,206009364.37429873,138928693.38483189 
 01/13  19:00:00,215860674.60355283,215860674.6035524,158931168.48941679 
 01/13  20:00:00,203171813.14626874,203171813.1462683,164692609.47952716 
 01/13  21:00:00,204195422.34734199,204195422.34734155,176550863.69505213 
 01/13  22:00:00,165961959.87578828,165961959.87578783,205361029.1799674 
 01/13  23:00:00,156318379.44150446,156318379.44150419,233815320.08536653 
 01/13  24:00:00,99627672.6972278,99627672.69722785,247236750.76575408 
 01/14  01:00:00,69102063.4631115,69102063.46311155,259792858.21726097 
 01/14  02:00:00,70069502.98090573,70069502.98090571,236722237.12855015 
