Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/06  18:00:00,193874828.37039937,193874828.37039898,14676174.283073642 
 01/06  19:00:00,203763547.06336586,203763547.06336559,14504879.29961117 
 01/06  20:00:00,182022449.18078149,182022449.1807813,13543549.89226428 
 01/06  21:00:00,187011961.92398859,187011961.9239884,14699825.583304789 
 01/06  22:00:00,157244493.10993923,157244493.109939,19202474.42526011 
 01/06  23:00:00,133550664.01003219,133550664.01003191,28136556.58022964 
 01/06  24:00:00,91661136.53572586,91661136.5357259,32801490.931932704 
 01/07  01:00:00,66237880.52068111,66237880.520681,36775756.36676508 
 01/07  02:00:00,53922801.2149076,53922801.21490759,41172141.02343899 
 01/07  03:00:00,51172329.63517758,51172329.63517756,45707015.30878213 
 01/07  04:00:00,63583343.12914348,63583343.129143368,45738915.570015627 
 01/07  05:00:00,55398397.23673487,55398397.23673487,43911594.22967391 
 01/07  06:00:00,90376549.19136833,90376549.1913684,43521772.067581627 
 01/07  07:00:00,166808234.071572,166808234.07157178,42045087.45125495 
 01/07  08:00:00,182695007.79205097,182695007.7920507,44518282.32425119 
 01/07  09:00:00,181749536.58584417,181749536.58584393,50042293.13714312 
 01/07  10:00:00,146768757.66887326,146768757.6688731,38993076.442725207 
 01/07  11:00:00,141858041.68866239,141858041.6886622,31324063.896367898 
 01/07  12:00:00,121927250.28971866,121927250.28971863,21129987.896002726 
 01/07  13:00:00,118206676.41436501,118206676.41436492,18835145.754218297 
 01/07  14:00:00,101295478.20382826,101295478.2038284,17183094.596864776 
 01/07  15:00:00,110555714.55344644,110555714.55344652,14496961.392183815 
 01/07  16:00:00,116706674.00781691,116706674.00781682,10971479.139889624 
 01/07  17:00:00,145405000.00256608,145405000.00256578,11324057.23934624 
 01/07  18:00:00,184227340.37183006,184227340.37182985,14408082.69629416 
 01/07  19:00:00,204150375.94661416,204150375.94661398,16033719.020161583 
 01/07  20:00:00,191354661.97242014,191354661.97241993,19770756.30556724 
 01/07  21:00:00,180376199.5654423,180376199.56544198,19328751.404322279 
 01/07  22:00:00,153882241.07474173,153882241.07474155,19777588.883400207 
 01/07  23:00:00,133907922.64618969,133907922.64618963,28050918.91006545 
 01/07  24:00:00,91277239.99514959,91277239.99514964,32666709.261203164 
 01/08  01:00:00,69896130.50421275,69896130.50421274,44740192.9476964 
 01/08  02:00:00,54546464.13916903,54546464.13916907,50495747.340306688 
 01/08  03:00:00,55243038.8704333,55243038.870433259,41973083.3217789 
 01/08  04:00:00,55559277.066595587,55559277.066595617,43401792.90963551 
 01/08  05:00:00,55677827.21694855,55677827.21694848,48235745.87102854 
 01/08  06:00:00,92206123.4697943,92206123.46979423,44387929.925647888 
 01/08  07:00:00,166377860.6012312,166377860.60123096,39005552.81096289 
 01/08  08:00:00,192687657.5258978,192687657.52589748,41738793.29389042 
 01/08  09:00:00,175573172.80913247,175573172.80913217,48364619.76121848 
 01/08  10:00:00,141527776.56949563,141527776.56949545,42339974.52653535 
 01/08  11:00:00,141967620.570785,141967620.57078494,28627901.634529637 
 01/08  12:00:00,124785831.95833883,124785831.95833873,20917868.075960325 
 01/08  13:00:00,119328531.0589608,119328531.05896093,16634058.08992723 
 01/08  14:00:00,113842390.46183308,113842390.461833,14262545.553422526 
 01/08  15:00:00,101073641.21813523,101073641.21813531,12595527.586942105 
 01/08  16:00:00,117481502.30219147,117481502.30219138,13007610.45236149 
 01/08  17:00:00,145909645.67624925,145909645.67624886,14323595.872957092 
 01/08  18:00:00,184362752.97021527,184362752.970215,14167610.337965068 
 01/08  19:00:00,204762367.81604777,204762367.8160474,18136810.62928653 
 01/08  20:00:00,191957099.56905083,191957099.56905068,20324260.886039884 
 01/08  21:00:00,177975817.48467983,177975817.48467956,22306509.547319555 
 01/08  22:00:00,156394779.74538899,156394779.74538864,24456199.338210778 
 01/08  23:00:00,132260015.16336623,132260015.16336604,31065408.751008918 
 01/08  24:00:00,91598773.21157104,91598773.21157111,37524224.97861363 
 01/09  01:00:00,69549327.98122601,69549327.9812261,39927808.71659504 
 01/09  02:00:00,49940412.92910753,49940412.92910748,34643089.877678919 
 01/09  03:00:00,63024455.25346595,63024455.253466058,28757347.39214056 
 01/09  04:00:00,49664494.927952539,49664494.9279525,33841455.25457452 
 01/09  05:00:00,64931408.4963506,64931408.49635062,43453729.262949857 
 01/09  06:00:00,94318959.31338325,94318959.31338331,46449511.76840923 
 01/09  07:00:00,166550154.99634264,166550154.99634237,44320566.134711999 
 01/09  08:00:00,184646265.9189982,184646265.91899795,56521397.96415211 
 01/09  09:00:00,171704535.5357516,171704535.53575129,47791062.61509826 
 01/09  10:00:00,156785644.84850154,156785644.8485014,36910809.68771241 
 01/09  11:00:00,135257929.55839084,135257929.5583906,25789729.845769399 
 01/09  12:00:00,125699115.73408441,125699115.73408415,16602911.569213072 
 01/09  13:00:00,122237507.971482,122237507.97148168,11015769.825205274 
 01/09  14:00:00,117304628.51880764,117304628.51880747,11165162.216523046 
 01/09  15:00:00,96410685.21332638,96410685.2133263,10512110.71496945 
 01/09  16:00:00,119064287.27460398,119064287.27460385,14834684.035512366 
 01/09  17:00:00,150460580.8113778,150460580.81137754,14734039.243071542 
 01/09  18:00:00,180357801.5327141,180357801.53271375,9152788.656385296 
 01/09  19:00:00,204656717.28004173,204656717.28004129,9727745.817598058 
 01/09  20:00:00,194170586.2814786,194170586.28147818,9151670.062691816 
 01/09  21:00:00,177872426.5593207,177872426.55932037,9619591.27697326 
 01/09  22:00:00,161484990.77556188,161484990.7755614,11504670.266304957 
 01/09  23:00:00,126880463.93575014,126880463.93574989,13728763.498242632 
 01/09  24:00:00,98087769.88812649,98087769.88812644,15853553.204496436 
 01/10  01:00:00,57552383.08778395,57552383.08778397,17694328.423620285 
 01/10  02:00:00,59366972.774168428,59366972.77416847,19069929.26618456 
 01/10  03:00:00,52966415.58079801,52966415.580798048,21357336.293136207 
 01/10  04:00:00,50637421.1236139,50637421.12361387,22289390.53565037 
 01/10  05:00:00,63560099.51605585,63560099.5160559,23311962.585220279 
 01/10  06:00:00,90680103.79919538,90680103.79919541,22093821.020461386 
 01/10  07:00:00,167289394.84821929,167289394.84821899,23377194.95206237 
 01/10  08:00:00,179531570.13936443,179531570.1393641,31854525.1669607 
 01/10  09:00:00,174250788.31894798,174250788.3189476,23697040.096314297 
 01/10  10:00:00,156871446.0844858,156871446.08448548,15912510.008297813 
 01/10  11:00:00,130451563.71617815,130451563.71617782,12049080.797534939 
 01/10  12:00:00,133917454.98383634,133917454.98383612,9503899.862812546 
 01/10  13:00:00,110745645.0714655,110745645.07146538,6135622.064589776 
 01/10  14:00:00,116230881.17067212,116230881.17067194,7849278.554219958 
 01/10  15:00:00,107782621.02857524,107782621.02857505,7131455.289016456 
 01/10  16:00:00,108816002.54457562,108816002.5445756,6097943.677035702 
 01/10  17:00:00,148721095.8959144,148721095.89591409,4411401.631702107 
 01/10  18:00:00,191363322.079547,191363322.07954664,2129597.3937213255 
 01/10  19:00:00,200017599.72657655,200017599.72657616,2061234.2373178709 
 01/10  20:00:00,188928453.56375218,188928453.56375186,1913149.1906382968 
 01/10  21:00:00,184382485.13764233,184382485.137642,2876721.799646558 
