Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 05/21  15:00:00,76236233.57,0,7777425.191,20197954.51,0,46052045.54,2208808.318,0.00163831,35266553.39,0,35266553.39
 05/21  16:00:00,108781307.4,0,12283957.62,29101440.42,0,63969831.83,3426077.499,0.001917171,41090254.79,0,41090254.79
 05/21  17:00:00,144158313.3,0,19673868.41,35865032.71,0,83236545.25,5382866.941,0.002544609,54193582.93,0,54193582.93
 05/21  18:00:00,154449029.7,0,21285012.17,44004270.9,0,83236545.25,5923201.331,0.002997758,63657097.7,0,63657097.7
 05/21  19:00:00,145590734.3,0,16932319.95,50003615.48,0,73747799.95,4906998.959,0.002858328,60745247,0,60745247
 05/21  20:00:00,141816284.4,0,12125348.38,50538588.88,3861600,71628391.33,3662355.847,0.002614324,55649508.28,0,55649508.28
 05/21  21:00:00,135016543.3,0,7100386.418,38769174.04,23169600,63729202.5,2248180.342,0.002126317,45458030.83,0,45458030.83
 05/21  22:00:00,105022827.7,0,3238717.59,26999759.2,23169600,50531492.12,1083258.828,0.001847456,39634329.44,0,39634329.44
 05/21  23:00:00,80567144.25,0,809023.1476,18440184.77,23169600,37863633.89,284702.4435,0.001010872,22163225.25,0,22163225.25
 05/21  24:00:00,66281561.99,0,91866.88551,14886432.88,23169600,28085665.77,47996.44701,0.000278861,7192456.653,316447.5645,6876009.088
 05/22  01:00:00,64069006.32,0,0,14886432.88,23169600,25966257.16,46716.28228,0.000139297,4955298.496,996744.8657,3958553.63
 05/22  02:00:00,63126771.73,0,0,14886432.88,23169600,24906552.85,164185.9955,3.48243E-05,5265578.593,3487173.057,1778405.536
 05/22  03:00:00,63321240.84,0,0,14886432.88,23169600,24376700.69,888507.2645,3.48243E-05,20683431.86,18905103.05,1778328.817
 05/22  04:00:00,71967365.95,0,0,19471919.18,23169600,27266590.8,2059255.965,0.000139297,48137740.13,44181719.43,3956020.709
 05/22  05:00:00,85444866.99,0,0,27381883.05,19308000,35695631.8,3059352.135,0.000940258,86841967.83,66191250.49,20650717.34
 05/22  06:00:00,84797357.02,0,0,29139652.8,0,53083565.93,2574138.276,0.003273492,124749211.1,55465628.45,69283582.6
 05/22  07:00:00,94177879.26,0,0,27343670.67,0,65388425.55,1445783.035,0.003482438,104416369.2,30777598.84,73638770.36
 05/22  08:00:00,94789330.36,0,233553.1272,23919589.28,0,67967412.13,2668775.808,0.003343141,85390543.06,14655231.21,70735311.85
 05/22  09:00:00,85221259.18,0,1120319.916,21894332.83,0,59827593.96,2379012.472,0.002925248,67359048.15,5334111.821,62024936.33
 05/22  10:00:00,76322349.7,0,2550909.519,21894332.83,0,49327737.83,2549369.522,0.002646653,57130323.56,912304.2439,56218019.32
 05/22  11:00:00,78390325.24,0,3801533.355,21894332.83,0,49857589.98,2836869.064,0.002124287,45330049.92,0,45330049.92
 05/22  12:00:00,78988128.5,0,5419563.167,21196991.74,0,49081841.7,3289731.893,0.001845692,39523132.91,0,39523132.91
 05/22  13:00:00,81296531.78,0,7790845.788,21894332.83,0,47738181.37,3873171.789,0.001636746,35167945.15,0,35167945.15
 05/22  14:00:00,82954592.92,0,9549716.7,21894332.83,0,47208329.21,4302214.181,0.0014278,30812757.39,0,30812757.39
 05/22  15:00:00,91095158.18,0,12113953.4,25218810.4,0,48797885.67,4964508.706,0.001636746,35167945.15,0,35167945.15
 05/22  16:00:00,125101455.5,0,17798081.4,34122296.3,0,66715671.97,6465405.846,0.001915341,40974862.16,0,40974862.16
 05/22  17:00:00,150215865.3,0,23887956.14,35865032.71,0,83933250.96,6529625.449,0.00254218,54040425.44,0,54040425.44
 05/22  18:00:00,158632979.5,0,24518233.86,44004270.9,0,83236545.25,6873929.438,0.002994897,63476665.59,0,63476665.59
 05/22  19:00:00,147003631.8,0,17930349.62,50003615.48,0,73747799.95,5321866.699,0.002855599,60573207.08,0,60573207.08
 05/22  20:00:00,141240657,0,11573575.87,50538588.88,3861600,71628391.33,3638500.939,0.002611829,55492154.69,0,55492154.69
 05/22  21:00:00,134477325.4,0,6626716.292,38769174.04,23169600,63729202.5,2182632.571,0.002124287,45330049.92,0,45330049.92
 05/22  22:00:00,105137661.3,0,3303544.941,26999759.2,23169600,50531492.12,1133265.023,0.001845692,39523132.91,0,39523132.91
 05/22  23:00:00,80840822.46,0,1008369.061,18440184.77,23169600,37863633.89,359034.7371,0.001009907,22102381.87,0,22102381.87
 05/22  24:00:00,66272946.16,0,45461.15969,14886432.88,23169600,28085665.77,85786.34436,0.000278595,8358437.648,1499212.942,6859224.706
