Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 01/03  19:00:00,151650145.3,0,900442.67,44004270.9,23169600,83236545.25,339286.4642,0.002687228,49568318.37,2128205.076,47440113.29
 01/03  20:00:00,147993534.3,0,421723.2479,50003615.48,23169600,73747799.95,650795.6041,0.002562241,54777516.31,9494975.365,45282540.94
 01/03  21:00:00,147014422.1,0,24727.21214,50538588.88,23169600,71628391.33,1653114.721,0.002343513,69350140.49,27843351.17,41506789.32
 01/03  22:00:00,127986453.7,0,0,38769174.04,23169600,63729202.5,2318477.171,0.001906057,73149828.62,39194542.53,33955286.08
 01/03  23:00:00,104477880.8,0,0,26999759.2,23169600,50531492.12,3777029.47,0.001656082,93688378.42,64048237.04,29640141.38
 01/03  24:00:00,84742104.3,0,0,18440184.77,23169600,37863633.89,5268685.645,0.000906158,106024957.9,89330250.63,16694707.26
 01/04  01:00:00,72555625.47,0,0,14886432.88,23169600,28085665.77,6413926.814,0.000250135,114293206.5,108920198.8,5373007.645
 01/04  02:00:00,71684691.92,0,0,14886432.88,23169600,25966257.16,7662401.877,0.000125067,132824755.4,129611481.5,3213273.899
 01/04  03:00:00,71953166.37,0,0,14886432.88,23169600,24906552.85,8990580.636,3.12668E-05,152200045.5,150607486.5,1592558.984
 01/04  04:00:00,73062145.04,0,0,14886432.88,23169600,24376700.69,10629411.46,3.12668E-05,178312054.6,176719493.8,1592560.765
 01/04  05:00:00,82346982.2,0,0,19471919.18,23169600,27266590.8,12438872.21,0.000125067,208857753.2,205644423.9,3213329.214
 01/04  06:00:00,99376835.43,0,0,27381883.05,23169600,35695631.8,13129720.58,0.000844204,232065017.3,216425767.2,15639250.1
 01/04  07:00:00,118657120.5,0,0,29139652.8,23169600,53083565.93,13264301.78,0.002939082,270027109.3,218190623.7,51836485.55
 01/04  08:00:00,117710455.3,0,0,27343670.67,11584800,65388425.55,13393559.04,0.003126683,275207318.1,220129289.2,55078028.82
 01/04  09:00:00,104090856,0,5129.474358,23919589.28,0,67967412.13,12198725.09,0.003001616,226852540.7,173935540.7,52916999.98
 01/04  10:00:00,90507096.09,0,669214.2026,21894332.83,0,59827593.96,8115955.098,0.002626414,152960677.4,106526764,46433913.44
 01/04  11:00:00,80510128,0,3366366.674,21894332.83,0,49327737.83,5921690.663,0.002376279,102859806.5,60747950.74,42111855.75
 01/04  12:00:00,84199903.53,0,7085152.168,21894332.83,0,49857589.98,5362828.541,0.001907277,70845348.54,36837350.96,34007997.58
 01/04  13:00:00,87359538.72,0,11581946.82,21196991.74,0,49081841.7,5498758.465,0.001657142,49882918.92,20196979.03,29685939.89
 01/04  14:00:00,92453263.05,0,16821147.09,21894332.83,0,47738181.37,5999601.766,0.001469541,33703418.37,7259021.744,26444396.62
 01/04  15:00:00,96296691.24,0,20663842.33,21894332.83,0,47208329.21,6530186.866,0.00128194,23670103.49,467250.137,23202853.35
