Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/12  08:00:00,0,112878076.8,401983008.5
 01/12  09:00:00,0,105606061,390437282.7
 01/12  10:00:00,0,95237470.68,372204077.5
 01/12  11:00:00,0,84660732.44,363719788.1
 01/12  12:00:00,0,85095195.46,349474787.4
 01/12  13:00:00,0,83568633.43,341780837.2
 01/12  14:00:00,0,82729163.78,331619755.5
 01/12  15:00:00,0,82525725.81,336238130.8
 01/12  16:00:00,0,87902106.35,354371775.2
 01/12  17:00:00,0,126603412.1,369746937.5
 01/12  18:00:00,0,155685167.8,391160615.6
 01/12  19:00:00,692.2128206,164180111.9,432491412.4
 01/12  20:00:00,772316.5766,163093612.2,476043850
 01/12  21:00:00,1766961.339,163668870.9,504874870.6
 01/12  22:00:00,2462844.451,145622825,521016869.5
 01/12  23:00:00,3058086.44,122304872.9,545230955.9
 01/12  24:00:00,4165015.415,103940261.9,579311922.9
 01/13  01:00:00,4957344.607,92737869.89,602824385.8
 01/13  02:00:00,5206280.28,91248817.37,610234246.2
 01/13  03:00:00,5602927.763,91152050.12,624796947.7
 01/13  04:00:00,5935188.782,91424518.4,638733674
 01/13  05:00:00,6430888.729,99992698.21,659894682.1
 01/13  06:00:00,6778324.153,116883451.5,684987242
 01/13  07:00:00,6843859.071,135723667.1,726798337
 01/13  08:00:00,6856457.273,130985183.3,736359145.7
 01/13  09:00:00,6272507.144,122452568.3,710765051.4
 01/13  10:00:00,5275509.757,109719512.3,648462612.7
 01/13  11:00:00,4463098.06,96811941.38,591545562.9
 01/13  12:00:00,3673220.442,95147661.33,536149538.6
 01/13  13:00:00,2829061.218,91709010.24,496268044.1
 01/13  14:00:00,2720792.934,91287339.55,501251172.3
 01/13  15:00:00,2743690.247,91036962.78,504818138.5
 01/13  16:00:00,3118943.037,97176841.51,535115918.3
 01/13  17:00:00,3806894.835,136965898.1,563793510.9
 01/13  18:00:00,4082068.497,166095554,577513636.6
 01/13  19:00:00,4299885.429,173541522.3,582648077.7
 01/13  20:00:00,3975343.99,169378467,568161764.8
 01/13  21:00:00,3708919.092,167242631.6,553141743.4
 01/13  22:00:00,3695989.516,147601854.1,542603663.7
 01/13  23:00:00,3753954.753,123082280.4,546806578.1
 01/13  24:00:00,3909691.451,102551128.7,543129298.8
 01/14  01:00:00,4203809.569,90253593.84,548008489.8
 01/14  02:00:00,4601205.72,89196945.41,564813142
 01/14  03:00:00,3765448.874,86191836.07,527182128.1
