Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 07/22  18:00:00,197821258.6,0,63239229.07,38309735.72,0,83236545.25,13035748.61,0.002679391,45925643.91,0,45925643.91
 07/22  19:00:00,190377462.1,0,59836632.62,44309080.3,0,73747799.95,12483949.22,0.002554768,43837288.38,0,43837288.38
 07/22  20:00:00,198499071.5,0,54452622.1,44844053.7,16071000,71628391.33,11503004.37,0.002336678,40182666.2,0,40182666.2
 07/22  21:00:00,174359711.1,0,47937228.26,33074638.86,19285200,63729202.5,10333441.52,0.001900498,32873421.84,0,32873421.84
 07/22  22:00:00,139015796.3,0,39186798.4,21305224.02,19285200,50531492.12,8707081.784,0.001651253,28696710.78,0,28696710.78
 07/22  23:00:00,108055955.5,0,31067169.07,12745649.59,19285200,37863633.89,7094302.962,0.000903516,16166577.6,0,16166577.6
 07/22  24:00:00,85329057.86,0,23284766.57,9191897.701,19285200,28085665.77,5481527.82,0.000249246,5202711.061,0,5202711.061
 07/23  01:00:00,77155632.95,0,18302897.76,9191897.701,19285200,25966257.16,4409380.331,0.000124533,3111818.075,0,3111818.075
 07/23  02:00:00,71339441.18,0,14417119.53,9191897.701,19285200,24906552.85,3538671.096,3.11334E-05,1547272.395,0,1547272.395
 07/23  03:00:00,67493742.41,0,11731224.78,9191897.701,19285200,24376700.69,2908719.229,3.11334E-05,1547238.988,0,1547238.988
 07/23  04:00:00,72943534.5,0,10095854.42,13777384,19285200,27266590.8,2518505.269,0.000124534,3110782.227,0,3110782.227
 07/23  05:00:00,83073080.91,0,10262959.19,21687347.87,12856800,35695631.8,2570342.047,0.000840603,15097388.53,0,15097388.53
 07/23  06:00:00,95497621.94,0,15242913.14,23445117.62,0,53083565.93,3726025.235,0.002926544,50015125.78,0,50015125.78
 07/23  07:00:00,117732174.6,0,25631525.45,21649135.49,0,64691719.85,5759793.829,0.003113345,53142091.25,0,53142091.25
 07/23  08:00:00,118918168.1,0,33490802.98,13204198.22,0,65221572,7001594.888,0.002988811,51057447.6,0,51057447.6
 07/23  09:00:00,115667858.6,0,39476928.27,11178941.77,0,57081753.83,7930234.736,0.00261521,44803516.65,0,44803516.65
 07/23  10:00:00,112165117.2,0,45498196.75,11178941.77,0,46581897.7,8906081.012,0.002366142,40634229.35,0,40634229.35
 07/23  11:00:00,117475853.5,0,49559815.22,11178941.77,0,47111749.85,9625346.636,0.00189914,32816815.66,0,32816815.66
 07/23  12:00:00,122940787.6,0,54699685.11,11178941.77,0,46581897.7,10480263,0.001650073,28647528.36,0,28647528.36
 07/23  13:00:00,125830661,0,58544834.79,11178941.77,0,44992341.23,11114543.21,0.001463272,25520562.89,0,25520562.89
 07/23  14:00:00,130632148.8,0,63092546.49,11178941.77,0,44462489.08,11898171.41,0.001276471,22393597.41,0,22393597.41
 07/23  15:00:00,138162643,0,65193714.43,14503419.33,0,46052045.54,12413463.73,0.001463272,25520562.89,0,25520562.89
 07/23  16:00:00,170432581.1,0,69741518.66,23406905.24,0,63969831.83,13314325.37,0.00171234,29689850.19,0,29689850.19
 07/23  17:00:00,203779881,0,75860290.74,30170497.53,0,83236545.25,14512547.45,0.002272742,39070746.61,0,39070746.61
 07/23  18:00:00,211091089.1,0,74934331.09,38309735.72,0,83236545.25,14610477.08,0.002677477,45845838.48,0,45845838.48
 07/23  19:00:00,199330654,0,67661346.87,44309080.3,0,73747799.95,13612426.87,0.002552943,43761194.83,0,43761194.83
 07/23  20:00:00,205275035.7,0,60250183.51,44844053.7,16071000,71628391.33,12481407.2,0.002335009,40113068.44,0,40113068.44
 07/23  21:00:00,181116818.1,0,53650548.75,33074638.86,19285200,63729202.5,11377228.01,0.00189914,32816815.66,0,32816815.66
