Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/11  03:00:00,0,65042950.96,37216655.66
 01/11  04:00:00,0,65166696.54,47654106.25
 01/11  05:00:00,0,73186317.2,57486286.24
 01/11  06:00:00,0,89643293.8,68763810.82
 01/11  07:00:00,0,108721180.9,95025312.9
 01/11  08:00:00,0,99112642.67,84143250.99
 01/11  09:00:00,0,99492360.13,52687240.73
 01/11  10:00:00,0,110840575.3,35815796.24
 01/11  11:00:00,0,126865057.6,31873006.13
 01/11  12:00:00,0,138900894.3,25789973.55
 01/11  13:00:00,0,136429812.8,22545689.5
 01/11  14:00:00,0,139283848.6,20112476.47
 01/11  15:00:00,0,130999122.4,17679263.43
 01/11  16:00:00,0,123608795.5,20112476.47
 01/11  17:00:00,0,144818439.5,23356760.51
 01/11  18:00:00,0,158127914.6,30656399.62
 01/11  19:00:00,0,171233446.3,35928361.19
 01/11  20:00:00,0,158840881.3,34306219.17
 01/11  21:00:00,0,153246251.7,31467470.63
 01/11  22:00:00,0,132695804.6,25789973.55
 01/11  23:00:00,0,105517163.8,22545689.5
 01/11  24:00:00,0,80878628.54,12812837.36
 01/12  01:00:00,0,66199670.33,4373916.019
 01/12  02:00:00,0,64334865.61,7823868.675
 01/12  03:00:00,0,63819844.96,15768976.61
 01/12  04:00:00,0,63377606.03,17399401.7
 01/12  05:00:00,0,70985556.82,21022157.5
 01/12  06:00:00,0,87720995.26,37338135.61
 01/12  07:00:00,0,106877284.8,64721183.52
 01/12  08:00:00,0,98031793.79,51015571.62
 01/12  09:00:00,0,118025445,40096704
 01/12  10:00:00,0,148314380.1,35127816.42
 01/12  11:00:00,0,159601423,31882529.87
 01/12  12:00:00,0,177746821.3,25797617.6
 01/12  13:00:00,0,184825484.4,22552331.05
 01/12  14:00:00,0,192159794.9,20118366.14
 01/12  15:00:00,0,192255795.1,17684401.24
 01/12  16:00:00,0,189274198.3,20118366.14
 01/12  17:00:00,0,204746100.8,23363652.69
 01/12  18:00:00,0,202376930.7,30665547.42
 01/12  19:00:00,0,208010080.2,35939138.05
 01/12  20:00:00,0,195980254.7,34316494.78
 01/12  21:00:00,0,186966812.7,31476869.05
 01/12  22:00:00,0,160069030.2,25797617.6
 01/12  23:00:00,0,125529345.1,22552331.05
 01/12  24:00:00,0,97059279.48,12816471.42
 01/13  01:00:00,0,78246480.8,4298284.863
 01/13  02:00:00,0,72981623.17,2675367.905
 01/13  03:00:00,0,70533827.87,1458074.209
 01/13  04:00:00,0,70129165.63,1458074.505
 01/13  05:00:00,0,76523142.14,2675376.59
 01/13  06:00:00,0,93207862.97,12008032.54
 01/13  07:00:00,0,114221033.6,39194462.98
 01/13  08:00:00,0,115297087.4,41629068.64
 01/13  09:00:00,0,158695401.9,40005998.2
 01/13  10:00:00,0,187950482.8,35136786.89
 01/13  11:00:00,0,202992415.5,31890646.01
 01/13  12:00:00,0,214769595.4,25804131.87
 01/13  13:00:00,0,210283833,22557990.99
 01/13  14:00:00,0,200349220.5,20123385.34
 01/13  15:00:00,0,203236949.4,17688779.68
 01/13  16:00:00,0,204329116.7,20123385.34
 01/13  17:00:00,0,212932984.6,23369526.21
 01/13  18:00:00,0,210319929,30673343.18
 01/13  19:00:00,0,221864369.3,35948322.11
 01/13  20:00:00,0,217637802.9,34325251.67
 01/13  21:00:00,0,214421940.4,31484878.4
 01/13  22:00:00,0,191430938.4,25804131.87
 01/13  23:00:00,0,157607030.2,22557990.99
 01/13  24:00:00,0,127941675.6,12819568.37
 01/14  01:00:00,0,108070780.2,4299019.21
 01/14  02:00:00,0,102636380.4,2675722.638
 01/14  03:00:00,0,99304876.37,1458162.638
 01/14  04:00:00,0,97564110.31,1458162.882
 01/14  05:00:00,0,105765726,2675729.813
 01/14  06:00:00,0,124680510.3,12010415.09
 01/14  07:00:00,0,139597216.1,39202757.42
 01/14  08:00:00,0,109687018.3,41637892.51
 01/14  09:00:00,0,99304703.9,40014469.12
 01/14  10:00:00,0,116788284,35144198.94
 01/14  11:00:00,0,95070088.38,31897352.15
 01/14  12:00:00,0,93825715.77,25809514.43
 01/14  13:00:00,0,122328593.6,22562667.65
 01/14  14:00:00,0,78381172.4,20127532.56
 01/14  15:00:00,0,61706133.87,17692397.47
 01/14  16:00:00,0,66421651.45,20127532.56
 01/14  17:00:00,0,93182394.13,23374379.34
 01/14  18:00:00,0,127534058.2,30679784.61
 01/14  19:00:00,0,154467554.1,35955910.64
 01/14  20:00:00,0,154501549.9,34332487.24
 01/14  21:00:00,0,154811837.2,31491496.31
 01/14  22:00:00,0,132408766.5,25809514.43
 01/14  23:00:00,0,105195989.6,22562667.65
 01/14  24:00:00,0,84638886.69,12822127.29
 01/15  01:00:00,0,70957897.1,4299604.969
 01/15  02:00:00,0,67222545.88,2676003.058
 01/15  03:00:00,0,65088987.83,1458232.488
 01/15  04:00:00,0,63234630.89,1458232.681
 01/15  05:00:00,0,69952339.04,2676008.721
 01/15  06:00:00,0,86327916.88,12012296.02
 01/15  07:00:00,0,105693688.2,39209305.46
 01/15  08:00:00,0,97214535.51,41644858.51
 01/15  09:00:00,0,103505391.4,40021156.48
 01/15  10:00:00,0,126542105.2,35150050.38
 01/15  11:00:00,0,136212828.8,31902646.31
 01/15  12:00:00,0,148229654.5,25813763.69
 01/15  13:00:00,0,154090181.1,22566359.62
 01/15  14:00:00,0,159321894.4,20130806.58
 01/15  15:00:00,0,163950775.6,17695253.53
 01/15  16:00:00,0,162405118,20130806.58
 01/15  17:00:00,0,157645596.4,23378210.64
 01/15  18:00:00,0,156757198.1,30684869.79
 01/15  19:00:00,0,162895233.8,35961901.39
 01/15  20:00:00,0,156312318.1,34338199.36
 01/15  21:00:00,0,153621839.9,31496720.8
 01/15  22:00:00,0,131845294.1,25813763.69
 01/15  23:00:00,0,103718378.6,22566359.62
 01/15  24:00:00,0,81071811.45,12824147.43
 01/16  01:00:00,0,67031302.15,4300041.965
 01/16  02:00:00,0,64571130.51,3523371.024
 01/16  03:00:00,0,63278023.39,6643390.15
 01/16  04:00:00,0,63114047.37,12772658.21
 01/16  05:00:00,0,71036482.17,21823155.05
 01/16  06:00:00,0,87771969.51,38170263.03
 01/16  07:00:00,0,107085989,68336996.76
 01/16  08:00:00,0,97390816.34,67164596.47
 01/16  09:00:00,0,86920088.54,49230813.28
 01/16  10:00:00,0,94712952.37,36568411.45
 01/16  11:00:00,0,101170584.4,31906526.92
 01/16  12:00:00,0,102118519.5,25816878.39
 01/16  13:00:00,0,98728376.91,22569065.84
 01/16  14:00:00,0,109047578.5,20133206.42
 01/16  15:00:00,0,118181603.2,17697347.01
 01/16  16:00:00,0,112752521.7,20133206.42
 01/16  17:00:00,0,130394471.6,23381018.98
 01/16  18:00:00,0,149475213.5,30688597.21
 01/16  19:00:00,0,160068065.5,35966292.61
 01/16  20:00:00,0,152378917.9,34342386.33
 01/16  21:00:00,0,148517889.8,31500550.35
 01/16  22:00:00,0,127576298.7,25816878.39
 01/16  23:00:00,0,101562648,25284555.57
 01/16  24:00:00,0,80264525.29,26216762.61
 01/17  01:00:00,0,67666536.42,30396636.64
 01/17  02:00:00,0,66222044.31,40724964.6
 01/17  03:00:00,0,65807289.05,50448404.14
 01/17  04:00:00,0,65789652.31,58818242.14
 01/17  05:00:00,0,73953485.63,70684412.09
 01/17  06:00:00,0,90823438.29,88383704.54
 01/17  07:00:00,0,109663425.6,111051177.8
 01/17  08:00:00,0,100787354.4,112215530.9
 01/17  09:00:00,0,97813338.41,91905655.68
 01/17  10:00:00,0,96926310.86,53830400.25
 01/17  11:00:00,0,102099280.4,39702144.59
 01/17  12:00:00,0,115305316.4,27244898.47
 01/17  13:00:00,0,126838214,22570785.48
 01/17  14:00:00,0,140822125.6,20134731.39
 01/17  15:00:00,0,151538722.7,17698677.3
 01/17  16:00:00,0,154829565.7,20134731.39
 01/17  17:00:00,0,175014079.3,23382803.51
 01/17  18:00:00,0,166223504.8,30690965.78
 01/17  19:00:00,0,164238412,35969082.97
 01/17  20:00:00,0,153405931.4,34345046.91
 01/17  21:00:00,0,149159762,31502983.81
 01/17  22:00:00,0,128014896.5,25818857.6
 01/17  23:00:00,0,101819005.9,24817463.16
 01/17  24:00:00,0,80111665.8,23264047.96
 01/18  01:00:00,0,67289912.33,23916255.41
 01/18  02:00:00,0,65569955.51,29327061.35
 01/18  03:00:00,0,65008042.67,36746664.58
 01/18  04:00:00,0,64977402.02,44946820.8
 01/18  05:00:00,0,72772674.06,51189053.8
 01/18  06:00:00,0,89204942.29,62103688.46
 01/18  07:00:00,0,108237132.4,87749541.29
 01/18  08:00:00,0,98966753.25,82470482.72
 01/18  09:00:00,0,96960623.18,58899479.4
 01/18  10:00:00,0,96222661.95,37709894.56
 01/18  11:00:00,0,83778188.91,31910043.3
 01/18  12:00:00,0,85975077.65,25819700.75
 01/18  13:00:00,0,120491599.4,22571518.05
 01/18  14:00:00,0,110602243.7,20135381.03
 01/18  15:00:00,0,97984297.42,17699244.01
 01/18  16:00:00,0,101256206.9,20135381.03
 01/18  17:00:00,0,134040925.1,23383563.72
 01/18  18:00:00,0,150807452,30691974.79
 01/18  19:00:00,0,170411417.2,35970271.67
 01/18  20:00:00,0,163181095.6,34346180.32
 01/18  21:00:00,0,157435223.9,31504020.46
 01/18  22:00:00,0,137533103.4,25819700.75
 01/18  23:00:00,0,109201693,22571518.05
 01/18  24:00:00,0,84107044.61,12826969.96
 01/19  01:00:00,0,68351795.8,4300459.307
 01/19  02:00:00,0,65178025.51,2676380.275
 01/19  03:00:00,0,63252616.01,1458325.772
 01/19  04:00:00,0,62432733.58,1458325.759
 01/19  05:00:00,0,69908109.99,2676379.885
 01/19  06:00:00,0,86247114.85,12014794.55
 01/19  07:00:00,0,105393249.2,39224213.44
 01/19  08:00:00,0,97422811.69,41654110.77
 01/19  09:00:00,0,99373177.2,40030038.65
 01/19  10:00:00,0,102278610.7,35157822.28
 01/19  11:00:00,0,122351370.5,31909678.03
 01/19  12:00:00,0,126136012.8,25819407.57
 01/19  13:00:00,0,140941786,22571263.32
 01/19  14:00:00,0,149656734,20135155.14
 01/19  15:00:00,0,156856018,17699046.95
 01/19  16:00:00,0,182145153.1,20135155.14
 01/19  17:00:00,0,178049186.3,23383299.39
 01/19  18:00:00,0,174395712.9,30691623.94
 01/19  19:00:00,0,190349690.7,35969858.34
 01/19  20:00:00,0,177000637.5,34345786.22
 01/19  21:00:00,0,165772562.3,31503660
 01/19  22:00:00,0,140658018.1,25819407.57
 01/19  23:00:00,0,110057146.9,22571263.32
 01/19  24:00:00,0,84192243.88,12826830.58
 01/20  01:00:00,0,68340766.38,4300300.399
 01/20  02:00:00,0,65682078.56,2676288.326
 01/20  03:00:00,0,63743502.77,1458302.53
 01/20  04:00:00,0,62508106.39,1458302.465
 01/20  05:00:00,0,69949434.02,3376785.717
 01/20  06:00:00,0,86668454.54,18890275.09
 01/20  07:00:00,0,106438524.9,56779338.32
 01/20  08:00:00,0,98121791.33,67640188.79
 01/20  09:00:00,0,96130335.27,63630657.65
 01/20  10:00:00,0,91391948.51,44912572.49
 01/20  11:00:00,0,92993728.48,36513618.02
 01/20  12:00:00,0,97251386.93,27192822.12
 01/20  13:00:00,0,98381636,22631201.02
 01/20  14:00:00,0,96991716.86,20134053.79
 01/20  15:00:00,0,93703136.12,17698086.2
 01/20  16:00:00,0,86962616.58,20134053.79
 01/20  17:00:00,0,110512893,23382010.57
 01/20  18:00:00,0,128912320,30689913.34
 01/20  19:00:00,0,152834205.7,35967843.11
 01/20  20:00:00,0,148539625,34928465.88
 01/20  21:00:00,0,146688944.2,33944452.24
 01/20  22:00:00,0,126679906.9,32740060.7
 01/20  23:00:00,0,101641235.6,38423199.49
 01/20  24:00:00,0,80932532.51,37765143.99
 01/21  01:00:00,0,68159532.94,39158411.81
 01/21  02:00:00,0,66630725.28,47756091.67
 01/21  03:00:00,0,66248271.5,57488685.14
 01/21  04:00:00,0,66330547.84,66856898.76
 01/21  05:00:00,0,74680422.14,81483591.16
 01/21  06:00:00,0,91137121.29,92307243.94
 01/21  07:00:00,0,109553872.2,108645236.8
 01/21  08:00:00,0,99261497.41,98639720.68
 01/21  09:00:00,0,86142348.4,74691739.78
 01/21  10:00:00,0,79102819.2,45349660.72
 01/21  11:00:00,0,76990903.24,34729859.11
 01/21  12:00:00,0,86811727.34,25870417.46
 01/21  13:00:00,0,95213122.54,22567792.58
 01/21  14:00:00,0,96051747.88,20132077.31
