Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 05/06  05:00:00,100960432.1,0,19826015.07,21687347.87,19285200,35695631.8,4466237.374,0.000668223,9595361.104,0,9595361.104
 05/06  06:00:00,117650215.5,0,23072838.01,23445117.62,12856800,53083565.93,5191893.96,0.002326405,30859722.59,0,30859722.59
 05/06  07:00:00,123850934.8,0,30785800.34,21649135.49,0,64691719.85,6724279.088,0.002474899,32764002.7,0,32764002.7
 05/06  08:00:00,123163962.8,0,36984730.27,13204198.22,0,65221572,7753462.318,0.002375903,31494482.59,0,31494482.59
 05/06  09:00:00,122395723.1,0,45030024.56,11178941.77,0,57081753.83,9105002.928,0.002078915,27685922.27,0,27685922.27
 05/06  10:00:00,119607831.7,0,51557765.98,11178941.77,0,46581897.7,10289226.28,0.001880923,25146882.05,0,25146882.05
 05/06  11:00:00,126118654.5,0,56718632.5,11178941.77,0,47111749.85,11109330.39,0.001509688,20386181.65,0,20386181.65
 05/06  12:00:00,136105346.3,0,65956244.39,11178941.77,0,46581897.7,12388262.48,0.001311696,17847141.43,0,17847141.43
 05/06  13:00:00,141988088.4,0,72400585.07,11178941.77,0,44992341.23,13416220.29,0.001163202,15942861.27,0,15942861.27
 05/06  14:00:00,145367963.8,0,75576605.94,11178941.77,0,44462489.08,14149927.06,0.001014708,14038581.11,0,14038581.11
 05/06  15:00:00,150087458.2,0,75166128.69,14503419.33,0,46052045.54,14365864.66,0.001163202,15942861.27,0,15942861.27
 05/06  16:00:00,174180528,0,72352758.44,23406905.24,0,63969831.83,14451032.49,0.001361194,18481901.48,0,18481901.48
 05/06  17:00:00,204184943.4,0,75553001.89,30170497.53,0,83236545.25,15224898.72,0.001806676,24194741.97,0,24194741.97
 05/06  18:00:00,215418693.6,0,78254209.44,38309735.72,0,83236545.25,15618203.21,0.002128413,28320682.32,0,28320682.32
 05/06  19:00:00,207209844.1,0,71678219.04,44309080.3,3214200,73747799.95,14260544.82,0.002029417,27051162.21,0,27051162.21
