Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 03/29  03:00:00,85987847.53,0,19532606.88,14886432.88,23169600,24376700.69,4022507.076,2.62701E-05,1418290.839,0,1418290.839
 03/29  04:00:00,92350127.1,0,18609563.74,19471919.18,23169600,27266590.8,3832453.376,0.000105081,2516046.178,0,2516046.178
 03/29  05:00:00,109583095,0,19351065.81,27381883.05,23169600,35695631.8,3984914.29,0.000709295,10931319.06,0,10931319.06
 03/29  06:00:00,129367031.6,0,19857069.08,29139652.8,23169600,53083565.93,4117143.764,0.002469397,35445612.42,0,35445612.42
 03/29  07:00:00,128096021.6,0,22910621.64,27343670.67,7723200,65388425.55,4730103.757,0.002627018,37640929.72,0,37640929.72
 03/29  08:00:00,137342785.9,0,37177145.45,23919589.28,0,67967412.13,8278639.023,0.002521937,36177384.84,0,36177384.84
 03/29  09:00:00,141784163.5,0,49444596.56,21894332.83,0,59827593.96,10617640.11,0.002206695,31786750.19,0,31786750.19
 03/29  10:00:00,150731014.5,0,65908563.78,21894332.83,0,49327737.83,13600380.09,0.001996534,28859660.43,0,28859660.43
 03/29  11:00:00,162062670.9,0,75056751.78,21894332.83,0,49857589.98,15253996.3,0.001602481,23371367.13,0,23371367.13
 03/29  12:00:00,165425355.9,0,78988027.91,21196991.74,0,49081841.7,16158494.59,0.00139232,20444277.36,0,20444277.36
 03/29  13:00:00,170117255.7,0,83497550.4,21894332.83,0,47738181.37,16987191.13,0.001234698,18248960.04,0,18248960.04
 03/29  14:00:00,184162922.2,0,96013167.24,21894332.83,0,47208329.21,19047092.93,0.001077077,16053642.72,0,16053642.72
 03/29  15:00:00,199082484.3,0,104550461.5,25218810.4,0,48797885.67,20515326.75,0.001234698,18248960.04,0,18248960.04
 03/29  16:00:00,222564380.4,0,101567400.4,34122296.3,0,66715671.97,20159011.69,0.00144486,21176049.81,0,21176049.81
 03/29  17:00:00,231277933.3,0,93389621.17,35865032.71,0,83933250.96,18090028.48,0.001917723,27762001.77,0,27762001.77
 03/29  18:00:00,230252924.3,0,86152603.86,44004270.9,0,83236545.25,16859504.32,0.002259235,32518522.63,0,32518522.63
 03/29  19:00:00,221464956.9,0,71893554.87,50003615.48,11584800,73747799.95,14235186.57,0.002154155,31054977.75,0,31054977.75
 03/29  20:00:00,216405735.3,0,59221400.67,50538588.88,23169600,71628391.33,11847754.4,0.001970263,28493774.21,0,28493774.21
 03/29  21:00:00,188763723.1,0,52551315.3,38769174.04,23169600,63729202.5,10544431.27,0.001602481,23371367.13,0,23371367.13
 03/29  22:00:00,156223812.5,0,46250615.14,26999759.2,23169600,50531492.12,9272346.052,0.00139232,20444277.36,0,20444277.36
 03/29  23:00:00,125225904.8,0,38066800.22,18440184.77,23169600,37863633.89,7685685.904,0.000761835,11663008.08,0,11663008.08
 03/29  24:00:00,103118959.3,0,30734979.91,14886432.88,23169600,28085665.77,6242280.699,0.000210161,3979397.454,0,3979397.454
 03/30  01:00:00,96913742.7,0,27336262.48,14886432.88,23169600,25966257.16,5555190.179,0.000104936,2512980.988,0,2512980.988
 03/30  02:00:00,91266358.26,0,23498469.46,14886432.88,23169600,24906552.85,4805303.064,2.6234E-05,1417313.247,0,1417313.247
 03/30  03:00:00,86911010.9,0,20305766.71,14886432.88,23169600,24376700.69,4172510.616,2.62341E-05,1417279.135,0,1417279.135
 03/30  04:00:00,92997287.59,0,19152476.84,19471919.18,23169600,27266590.8,3936700.761,0.000104936,2511998.057,0,2511998.057
 03/30  05:00:00,110381725.9,0,20020562.92,27381883.05,23169600,35695631.8,4114048.16,0.000708321,10903984.06,0,10903984.06
 03/30  06:00:00,132912810.6,0,22832150.15,29139652.8,23169600,53083565.93,4687841.711,0.002466007,35350442.93,0,35350442.93
