Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 02/28  24:00:00,86036351.98,2163366.369,0,12745649.59,19285200,37863633.89,13978502.14,0.001096156,516573727,488716732.8,27856994.23
 03/01  01:00:00,73479248.42,2349485.903,0,9191897.701,19285200,28085665.77,14566999.04,0.000302388,517661095.3,509233441.7,8427653.58
 03/01  02:00:00,71807786.88,2498989.404,0,9191897.701,19285200,25966257.16,14865442.62,0.000151194,523351465.8,518624639,4726826.79
 03/01  03:00:00,71053677.89,2612156.437,0,9191897.701,19285200,24906552.85,15057870.9,3.77985E-05,526257427.6,524306220.9,1951206.697
 03/01  04:00:00,70757764.57,2705087.498,0,9191897.701,19285200,24376700.69,15198878.67,3.77985E-05,530315620.1,528364413.4,1951206.697
 03/01  05:00:00,78441398.34,2827987.616,0,13777384,19285200,27266590.8,15284235.91,0.000151194,536614204.6,531887377.8,4726826.79
 03/01  06:00:00,94688442.64,2902067.815,0,21687347.87,19285200,35695631.8,15118195.16,0.001020559,552035759.9,526029179,26006580.83
 03/01  07:00:00,113606664.8,2986354.532,0,23445117.62,19285200,53083565.93,14806426.68,0.003553057,603115500.8,515120071.3,87995429.56
 03/01  08:00:00,124296934.7,2999039.088,0,21649135.49,19285200,65388425.55,14975134.52,0.003779848,611759425,518212755.2,93546669.75
 03/01  09:00:00,105511780.3,2688121.845,0,15665446.93,3214200,67967412.13,15976599.39,0.003628654,613072776.4,523226933.4,89845842.96
 03/01  10:00:00,90350298.58,1969077.241,0,13640190.48,0,59827593.96,14913436.89,0.003175072,551003004.8,472259642.2,78743362.59
 03/01  11:00:00,77217809.67,1058039.063,0,13640190.48,0,49327737.83,13191842.3,0.002872684,466861058.6,395519349.6,71341709.01
 03/01  12:00:00,75816594.38,390717.1199,0,13640190.48,0,49857589.98,11928096.79,0.002305707,398579418.7,341115810.2,57463608.55
 03/01  13:00:00,73712600.91,56161.02421,0,13298350.38,0,49081841.7,11276247.81,0.002003319,365674756.5,315612801.6,50061954.97
 03/01  14:00:00,72240931.83,0,0,13640190.48,0,47738181.37,10862559.98,0.001776528,345043100.6,300532385.8,44510714.78
