Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 11/16  20:00:00,177287582.4,7245519.345,0,50003615.48,23169600,73747799.95,23121047.64,0.002931665,684151840.6,618559186.9,65592653.78
 11/16  21:00:00,175729186.5,7195075.778,0,50538588.88,23169600,71628391.33,23197530.51,0.002681401,680504260,620421147.9,60083112.04
 11/16  22:00:00,156051894.2,7119384.127,0,38769174.04,23169600,63729202.5,23264533.58,0.002180873,670673542.1,621609513.6,49064028.56
 11/16  23:00:00,131801206.5,7243263.164,0,26999759.2,23169600,50531492.12,23857092,0.001894857,680737479.2,637970069.8,42767409.43
 11/16  24:00:00,111327173.3,7386162.222,0,18440184.77,23169600,37863633.89,24467592.42,0.001036808,678656769,654779217,23877552.04
 11/17  01:00:00,98617879.01,7502327.439,0,14886432.88,23169600,28085665.77,24973852.91,0.000286244,676019718.8,668658118.5,7361600.261
 11/17  02:00:00,96841581.73,7595761.526,0,14886432.88,23169600,25966257.16,25223530.16,0.000143122,679608042.7,675399600.1,4208442.606
 11/17  03:00:00,95632651.32,7507440.398,0,14886432.88,23169600,24906552.85,25162625.19,3.57804E-05,674731916.4,672890558,1841358.358
 11/17  04:00:00,95013384.28,7445241.489,0,14886432.88,23169600,24376700.69,25135409.22,3.57804E-05,673437842.3,671596481.2,1841361.086
 11/17  05:00:00,102532479.9,7481028.597,0,19471919.18,23169600,27266590.8,25143341.36,0.000143122,676028930.8,671820396.5,4208534.239
 11/17  06:00:00,118563023.3,7466315.786,0,27381883.05,23169600,35695631.8,24849592.68,0.000966071,686108933.9,663752041.3,22356892.63
 11/17  07:00:00,137185519.8,7434723.083,0,29139652.8,23169600,53083565.93,24357977.99,0.003363358,725592313.2,650368480.4,75223832.8
 11/17  08:00:00,128021742.7,7204200.3,0,27343670.67,3861600,65388425.55,24223846.16,0.00357804,725543677.2,645585491.7,79958185.47
 11/17  09:00:00,124372479.5,6863780.436,0,23919589.28,0,67967412.13,25621697.6,0.003434918,717384496.5,640582546.1,76801950.36
 11/17  10:00:00,113231197,6389504.832,0,21894332.83,0,59827593.96,25119765.4,0.003005554,688956388,621623143,67333245.03
 11/17  11:00:00,101093297.5,5752290.732,0,21894332.83,0,49327737.83,24118936.07,0.00271931,651020288,589999513.2,61020774.8
 11/17  12:00:00,100005006.2,5181334.402,0,21894332.83,0,49857589.98,23071748.94,0.002182604,607176689.3,557991796.2,49184893.14
 11/17  13:00:00,97655343.26,4729108.226,0,21196991.74,0,49081841.7,22647401.59,0.001896361,588100996.4,545228573.5,42872422.91
 11/17  14:00:00,97536990.86,4840469.611,0,21894332.83,0,47738181.37,23064007.05,0.001681679,594115622.5,555977552.3,38138070.25
 11/17  15:00:00,97490912.17,5036531.82,0,21894332.83,0,47208329.21,23351718.3,0.001466996,597291310.6,563887593,33403717.58
 11/17  16:00:00,102336557,5030186.739,0,25218810.4,0,48797885.67,23289674.16,0.001681679,599920818.5,561782748.2,38138070.25
 11/17  17:00:00,144724843.6,5185654.271,0,34122296.3,15446400,66715671.97,23254821.04,0.001967922,605907062.7,561456522.2,44450540.47
 11/17  18:00:00,169658869.9,5437549.231,0,35865032.71,23169600,83933250.96,21253436.96,0.002611969,617186515.2,558532916.7,58653598.47
 11/17  19:00:00,177405317.2,5810117.708,0,44004270.9,23169600,83236545.25,21184783.34,0.003077114,627717039.6,558805677,68911362.58
 11/17  20:00:00,175739805,6528632.34,0,50003615.48,23169600,73747799.95,22290157.19,0.002933993,658017899.4,592262772,65755127.47
 11/17  21:00:00,175569578.2,7048119.952,0,50538588.88,23169600,71628391.33,23184878.05,0.00268353,679304832.4,619073116.3,60231716.03
 11/17  22:00:00,156915032,7392405.702,0,38769174.04,23169600,63729202.5,23854649.73,0.002182604,687989320.2,638804427.1,49184893.14
 11/17  23:00:00,132940927.9,7634617.86,0,26999759.2,23169600,50531492.12,24605458.76,0.001896361,703094820.6,660222397.6,42872422.91
 11/17  24:00:00,112498706.1,7777174.376,0,18440184.77,23169600,37863633.89,25248113.08,0.001037632,701958042.1,678023029.9,23935012.25
 11/18  01:00:00,100390110.3,8112160.597,0,14886432.88,23169600,28085665.77,26136251.02,0.00028647,710888651.3,703511165.3,7377485.966
 11/18  02:00:00,99054707.76,8372665.798,0,14886432.88,23169600,25966257.16,26659751.92,0.000143235,722766732.5,718550342.5,4216389.955
