Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/12  03:00:00,62535997.695643547,62535997.6956435,296304334.8988029 
 01/12  04:00:00,59330968.540799219,59330968.540799159,331495192.3562375 
 01/12  05:00:00,78026930.63992612,78026930.63992603,323251841.24090996 
 01/12  06:00:00,100454906.91990733,100454906.91990726,300100009.0675401 
 01/12  07:00:00,202849453.09965564,202849453.09965513,301778665.7468844 
 01/12  08:00:00,214933565.66726724,214933565.6672668,321263540.36531367 
 01/12  09:00:00,195596013.88977549,195596013.8897751,323905223.3896673 
 01/12  10:00:00,197023933.24143974,197023933.24143929,315315188.60370317 
 01/12  11:00:00,171439006.78064675,171439006.7806463,312075174.71990087 
 01/12  12:00:00,136499485.39581097,136499485.3958106,296476580.16916039 
 01/12  13:00:00,147350506.1420962,147350506.14209599,280899941.6332473 
 01/12  14:00:00,132731773.75249885,132731773.75249858,287420377.0998517 
 01/12  15:00:00,110513167.67489553,110513167.67489548,288383097.36935219 
 01/12  16:00:00,141997942.3184504,141997942.3184501,296141749.7180275 
 01/12  17:00:00,178870626.4685019,178870626.4685015,289441690.1899844 
 01/12  18:00:00,209875762.56698818,209875762.56698776,280153682.801378 
 01/12  19:00:00,222073657.36593835,222073657.36593799,274990076.2000039 
 01/12  20:00:00,213530155.78836114,213530155.78836067,264897553.93784908 
 01/12  21:00:00,202707793.72630055,202707793.72630013,268136060.54461954 
 01/12  22:00:00,188150587.64403034,188150587.6440299,273114321.61637499 
 01/12  23:00:00,146763745.21007283,146763745.21007238,283162799.3819557 
 01/12  24:00:00,100154361.35321976,100154361.35321975,284213291.6884599 
 01/13  01:00:00,78545240.07447386,78545240.07447368,277289605.46219077 
 01/13  02:00:00,76313653.28076789,76313653.28076782,278930315.4863798 
 01/13  03:00:00,55242306.46923634,55242306.469236258,287579867.3327662 
 01/13  04:00:00,61264427.69146784,61264427.691467758,279754001.38125178 
 01/13  05:00:00,72342757.116301,72342757.1163009,278976810.8750295 
 01/13  06:00:00,106743059.95348917,106743059.95348904,275372999.554754 
 01/13  07:00:00,194150565.33165623,194150565.3316559,280017401.5053368 
