Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 09/15  18:00:00,191794286.4,0,50601026.02,44004270.9,3861600,83236545.25,10090844.22,0.002694193,47742054.49,0,47742054.49
 09/15  19:00:00,198030308.8,0,42486902.84,50003615.48,23169600,73747799.95,8622390.564,0.002568882,45570438.36,0,45570438.36
 09/15  20:00:00,185908225.4,0,33592851.01,50538588.88,23169600,71628391.33,6978794.172,0.002349587,41770110.14,0,41770110.14
 09/15  21:00:00,157296832.3,0,26108711.4,38769174.04,23169600,63729202.5,5520144.312,0.001910998,34169453.68,0,34169453.68
 09/15  22:00:00,124351455.5,0,19503235.52,26999759.2,23169600,50531492.12,4147368.635,0.001660375,29826221.42,0,29826221.42
 09/15  23:00:00,97077858.16,0,14515445.23,18440184.77,23169600,37863633.89,3088994.279,0.000908507,16796524.64,0,16796524.64
 09/15  24:00:00,78125464.31,0,9868444.49,14886432.88,23169600,28085665.77,2115321.167,0.000250623,5395539.953,0,5395539.953
 09/16  01:00:00,73981192.96,0,8194613.387,14886432.88,23169600,25966257.16,1764289.533,0.000125426,3227304.529,0,3227304.529
 09/16  02:00:00,71411846.65,0,6944538.777,14886432.88,23169600,24906552.85,1504722.138,3.13563E-05,1596301.827,0,1596301.827
 09/16  03:00:00,69741959.85,0,6002337.284,14886432.88,23169600,24376700.69,1306888.989,3.13563E-05,1596346.478,0,1596346.478
 09/16  04:00:00,77059238.74,0,5872950.375,19471919.18,23169600,27266590.8,1278178.381,0.000125425,3228694.027,0,3228694.027
 09/16  05:00:00,94269034.6,0,6588667.612,27381883.05,23169600,35695631.8,1433252.141,0.000846619,15744091.34,0,15744091.34
 09/16  06:00:00,103901569.2,0,8290987.444,29139652.8,11584800,53083565.93,1802563.006,0.002947487,52201679.11,0,52201679.11
 09/16  07:00:00,103204641.2,0,9174659.966,27343670.67,0,64691719.85,1994590.664,0.003135624,55466532.61,0,55466532.61
 09/16  08:00:00,94945130.04,0,8903287.978,18898733.4,0,65221572,1921536.656,0.003010199,53289963.61,0,53289963.61
 09/16  09:00:00,84963342.09,0,9049742.266,16873476.95,0,57081753.83,1958369.048,0.002633924,46760256.62,0,46760256.62
 09/16  10:00:00,74873158.3,0,9377865.165,16873476.95,0,46581897.7,2039918.494,0.002383074,42407118.63,0,42407118.63
 09/16  11:00:00,76769091.33,0,10514460.34,16873476.95,0,47111749.85,2269404.198,0.001912731,34244984.89,0,34244984.89
 09/16  12:00:00,77114715.32,0,11244695.18,16873476.95,0,46581897.7,2414645.501,0.001661881,29891846.9,0,29891846.9
