Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/16  03:00:00,61734682.10117855,61734682.101178508,111134016.6853 
 01/16  04:00:00,68511988.43180964,68511988.43180959,110785024.53587227 
 01/16  05:00:00,72220359.70153059,72220359.70153055,114556116.52345708 
 01/16  06:00:00,106664790.87799879,106664790.87799892,111549241.91516654 
 01/16  07:00:00,191350246.69289134,191350246.69289134,107093255.19732447 
 01/16  08:00:00,213684434.23503084,213684434.23503039,112766564.031591 
 01/16  09:00:00,190383623.71372477,190383623.71372498,114774027.24115408 
 01/16  10:00:00,166740784.73915164,166740784.73915196,79130067.85075626 
 01/16  11:00:00,148951462.86253859,148951462.8625388,62011685.73010209 
 01/16  12:00:00,142601849.27699704,142601849.27699755,55313796.43062588 
 01/16  13:00:00,123971489.39974362,123971489.39974414,46810757.322727899 
 01/16  14:00:00,124074146.53766054,124074146.53766084,41989029.13044958 
 01/16  15:00:00,114104949.39665254,114104949.39665285,40601779.798697028 
 01/16  16:00:00,122947510.47917998,122947510.47918032,42511409.53125492 
 01/16  17:00:00,158972003.12505958,158972003.12506009,44596418.093891929 
 01/16  18:00:00,213764701.284185,213764701.28418456,49867254.49154751 
 01/16  19:00:00,221814834.8973727,221814834.8973723,53687144.08940072 
 01/16  20:00:00,222007781.10977907,222007781.10977853,54019262.81792885 
 01/16  21:00:00,211848601.7966277,211848601.7966277,59473968.78131374 
 01/16  22:00:00,173571802.9310385,173571802.931039,63899634.92801479 
 01/16  23:00:00,150093907.96620254,150093907.966203,73225406.69296572 
