Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/10  11:00:00,185741147.58187116,185741147.58187128,445430364.74605038 
 01/10  12:00:00,148056261.01908038,148056261.01908068,427100901.9763835 
 01/10  13:00:00,160365098.79086457,160365098.790865,435359399.8550445 
 01/10  14:00:00,143108221.18635089,143108221.18635104,389368743.1106116 
 01/10  15:00:00,120413000.8836695,120413000.88366972,363566433.353046 
 01/10  16:00:00,159673220.60355897,159673220.60355897,409347470.37964197 
 01/10  17:00:00,194002736.31354744,194002736.3135476,433391840.5813781 
 01/10  18:00:00,229549007.23446039,229549007.2344602,440891679.0171617 
 01/10  19:00:00,243389168.1112645,243389168.11126433,427105325.0984037 
 01/10  20:00:00,234907145.09773127,234907145.09773103,384480315.70005246 
 01/10  21:00:00,227301810.4541648,227301810.45416475,369768633.6312146 
 01/10  22:00:00,201070209.33880837,201070209.33880843,348687256.83586117 
 01/10  23:00:00,160560049.1018032,160560049.1018037,355923274.2312132 
 01/10  24:00:00,117092254.0599854,117092254.05998554,357988676.5653909 
 01/11  01:00:00,85378504.73405476,85378504.73405475,372335401.66438427 
 01/11  02:00:00,89668421.79515931,89668421.79515934,412490666.61381396 
 01/11  03:00:00,68743368.04934937,68743368.04934931,425204096.1431052 
 01/11  04:00:00,74932343.48464196,74932343.4846419,423284815.3855084 
 01/11  05:00:00,87211937.57340628,87211937.57340634,424328330.9498117 
 01/11  06:00:00,123802659.9205083,123802659.92050855,426194988.74229177 
 01/11  07:00:00,213278516.99895234,213278516.99895204,473460598.08334299 
 01/11  08:00:00,234090015.8701381,234090015.87013776,488167744.6863952 
 01/11  09:00:00,218233886.55047588,218233886.55047588,484251254.8119186 
 01/11  10:00:00,213900123.59324444,213900123.59324426,497359303.8455043 
 01/11  11:00:00,180604685.20319809,180604685.20319809,514765593.7839957 
 01/11  12:00:00,160157236.50957314,160157236.5095735,542336197.5124152 
 01/11  13:00:00,150111440.8424378,150111440.84243817,522196922.8895928 
 01/11  14:00:00,140227523.38381074,140227523.383811,494367352.3075789 
 01/11  15:00:00,147620977.49345757,147620977.49345786,541027730.4048936 
 01/11  16:00:00,153829495.3771206,153829495.37712068,524155618.8146028 
 01/11  17:00:00,198695231.39653496,198695231.3965349,485626654.7648823 
