Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/08  11:00:00,190272665.3,190272665.3,0
 01/08  12:00:00,192766894.1,192766894.1,0
 01/08  13:00:00,173256726.6,173256726.6,0
 01/08  14:00:00,167579848.2,167579848.2,0
 01/08  15:00:00,167559378.5,167559378.5,0
 01/08  16:00:00,182008678.3,182008678.3,0
 01/08  17:00:00,178416188.3,178416188.3,0
 01/08  18:00:00,226287843.7,226287843.7,0
 01/08  19:00:00,255181848.8,255181848.8,0
 01/08  20:00:00,238482027.3,238482027.3,0
 01/08  21:00:00,238808010.5,238808010.5,0
 01/08  22:00:00,190021935.4,190021935.4,0
 01/08  23:00:00,184711725.6,184711725.6,0
 01/08  24:00:00,117629065.7,117629065.7,0
 01/09  01:00:00,108972493.7,108972493.7,0
 01/09  02:00:00,81381318.98,81381318.98,0
 01/09  03:00:00,96793709.72,96793709.72,0
 01/09  04:00:00,76463545.08,76463545.08,0
 01/09  05:00:00,84845735.98,84845735.98,0
 01/09  06:00:00,127712455,127712455,0
 01/09  07:00:00,170047052.2,170047052.2,0
 01/09  08:00:00,190539164.8,190539164.8,0
 01/09  09:00:00,194328514.6,194328514.6,0
 01/09  10:00:00,199185760.8,199185760.8,0
 01/09  11:00:00,199421713.6,199421713.6,0
 01/09  12:00:00,178375805.2,178375805.2,0
 01/09  13:00:00,190626960.8,190626960.8,0
 01/09  14:00:00,172196562.1,172196562.1,0
 01/09  15:00:00,173289311.9,173289311.9,0
 01/09  16:00:00,174015587.9,174015587.9,0
 01/09  17:00:00,213009951,213009951,0
 01/09  18:00:00,216723904.2,216723904.2,0
 01/09  19:00:00,250111739.4,250111739.4,0
 01/09  20:00:00,236153675.3,236153675.3,0
 01/09  21:00:00,226590073.2,226590073.2,0
 01/09  22:00:00,202046037.5,202046037.5,0
 01/09  23:00:00,156819469.9,156819469.9,0
 01/09  24:00:00,131800962,131800962,0
 01/10  01:00:00,86236104.82,86236104.82,0
 01/10  02:00:00,102679508.2,102679508.2,0
 01/10  03:00:00,79219637.83,79219637.83,0
 01/10  04:00:00,83525470.83,83525470.83,0
 01/10  05:00:00,94256162,94256162,0
 01/10  06:00:00,116368268.7,116368268.7,0
 01/10  07:00:00,169039185.7,169039185.7,0
 01/10  08:00:00,182869268.7,182869268.7,0
 01/10  09:00:00,177829997.8,177829997.8,0
 01/10  10:00:00,169270741.5,169270741.5,0
 01/10  11:00:00,171578992.8,171578992.8,0
 01/10  12:00:00,184276958.7,184276958.7,0
 01/10  13:00:00,177533181.2,177533181.2,0
 01/10  14:00:00,175292395.5,175292395.5,0
 01/10  15:00:00,171018866.8,171018866.8,0
 01/10  16:00:00,179489988.1,179489988.1,0
 01/10  17:00:00,181410664.6,181410664.6,0
 01/10  18:00:00,217301945.4,217301945.4,0
 01/10  19:00:00,240873579.9,240873579.9,0
 01/10  20:00:00,231184477.7,231184477.7,0
 01/10  21:00:00,220762371.9,220762371.9,0
 01/10  22:00:00,187981627.8,187981627.8,0
 01/10  23:00:00,169290215.9,169290215.9,0
 01/10  24:00:00,112721366.5,112721366.5,0
 01/11  01:00:00,106290242.8,106290242.8,0
 01/11  02:00:00,90152040.84,90152040.84,0
 01/11  03:00:00,92585581.43,92585581.43,0
 01/11  04:00:00,77633127.3,77633127.3,0
 01/11  05:00:00,89899941.4,89899941.4,0
 01/11  06:00:00,118385573.9,118385573.9,0
 01/11  07:00:00,170965755.4,170965755.4,0
 01/11  08:00:00,190804552,190804552,0
 01/11  09:00:00,185749114.4,185749114.4,0
 01/11  10:00:00,194005498.3,194005498.3,0
 01/11  11:00:00,188038100.4,188038100.4,0
 01/11  12:00:00,184992223.1,184992223.1,0
 01/11  13:00:00,196855902.8,196855902.8,0
 01/11  14:00:00,180934360.6,180934360.6,0
 01/11  15:00:00,181947255.3,181947255.3,0
 01/11  16:00:00,177309254,177309254,0
 01/11  17:00:00,210097068.3,210097068.3,0
 01/11  18:00:00,210606920.2,210606920.2,0
 01/11  19:00:00,246116965.5,246116965.5,0
 01/11  20:00:00,228230915.7,228230915.7,0
 01/11  21:00:00,225458469.5,225458469.5,0
 01/11  22:00:00,202396122.3,202396122.3,0
 01/11  23:00:00,168817793.3,168817793.3,0
 01/11  24:00:00,128443640.8,128443640.8,0
 01/12  01:00:00,96566803.31,96566803.31,0
 01/12  02:00:00,98696978.82,98696978.82,0
 01/12  03:00:00,88946198.21,88946198.21,0
 01/12  04:00:00,80113013.04,80113013.04,0
 01/12  05:00:00,99773837.88,99773837.88,0
 01/12  06:00:00,130527731.6,130527731.6,0
 01/12  07:00:00,177457847.8,177457847.8,0
 01/12  08:00:00,187913872.5,187913872.5,0
 01/12  09:00:00,189199218.8,189199218.8,0
 01/12  10:00:00,177160146.9,177160146.9,0
 01/12  11:00:00,186774253.7,186774253.7,0
 01/12  12:00:00,178716652.9,178716652.9,0
 01/12  13:00:00,172015452.2,172015452.2,0
 01/12  14:00:00,160878105,160878105,0
 01/12  15:00:00,169651593.6,169651593.6,0
 01/12  16:00:00,179378560.5,179378560.5,0
 01/12  17:00:00,196448036.3,196448036.3,0
 01/12  18:00:00,227581213.3,227581213.3,0
 01/12  19:00:00,242501138.9,242501138.9,0
 01/12  20:00:00,237899536.7,237899536.7,0
 01/12  21:00:00,225052605.1,225052605.1,0
 01/12  22:00:00,192466983.9,192466983.9,0
 01/12  23:00:00,173362106.1,173362106.1,0
 01/12  24:00:00,127243046.6,127243046.6,0
 01/13  01:00:00,97891533.71,97891533.71,0
 01/13  02:00:00,92268495.43,92268495.43,0
 01/13  03:00:00,95870326.3,95870326.3,0
 01/13  04:00:00,85897812.61,85897812.61,0
 01/13  05:00:00,84812498.28,84812498.28,0
 01/13  06:00:00,120637737.5,120637737.5,0
 01/13  07:00:00,173413003.3,173413003.3,0
 01/13  08:00:00,197551351.5,197551351.5,0
 01/13  09:00:00,194866367.5,194866367.5,0
 01/13  10:00:00,199837271.6,199837271.6,0
 01/13  11:00:00,192716816,192716816,0
 01/13  12:00:00,186910283.1,186910283.1,0
 01/13  13:00:00,198302135.4,198302135.4,0
 01/13  14:00:00,190242072.7,190242072.7,0
