Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/09  15:00:00,0,75034468.84,152912845.1
 01/09  16:00:00,0,80059918.98,160404277.6
 01/09  17:00:00,0,122950563.6,183333792.8
 01/09  18:00:00,0,148925630.7,207607786.7
 01/09  19:00:00,0,156287259.9,214673312
 01/09  20:00:00,0,152912020.9,214846160.8
 01/09  21:00:00,0,151498536,214477182.8
 01/09  22:00:00,0,132783642.8,230798534.8
 01/09  23:00:00,0,108175964.1,234258722.3
 01/09  24:00:00,0,87097816.53,220873566.6
 01/10  01:00:00,0,74678677.8,231510624.9
 01/10  02:00:00,0,72675401.59,231498924.7
 01/10  03:00:00,0,71469754.88,224834043.4
 01/10  04:00:00,0,71026277.99,227143749.3
 01/10  05:00:00,0,78479063.38,228616981.5
 01/10  06:00:00,0,94563430.52,237825140
 01/10  07:00:00,0,113230167.3,271748963.8
 01/10  08:00:00,0,123617062.6,272809514.2
 01/10  09:00:00,0,101044735.8,280591773.6
 01/10  10:00:00,0,90577808.84,263402675
 01/10  11:00:00,0,79390666.41,239525831.6
 01/10  12:00:00,0,79134311.34,207249281.3
 01/10  13:00:00,0,77040597.44,184358690.1
 01/10  14:00:00,0,76106353.81,172225927.5
 01/10  15:00:00,0,75585931.38,168290892.2
 01/10  16:00:00,0,80844130.57,182160062.7
 01/10  17:00:00,0,119232331.5,187542945.1
 01/10  18:00:00,0,148060607.5,183776743.9
 01/10  19:00:00,0,155813221.7,201960002.4
 01/10  20:00:00,0,152930085.6,216106468.2
 01/10  21:00:00,0,151471132.1,214486292.3
 01/10  22:00:00,0,133556424,255112440.3
 01/10  23:00:00,0,109502233,275058840.6
 01/10  24:00:00,0,88313436.96,258182849.3
 01/11  01:00:00,0,75497230.82,257633342.4
 01/11  02:00:00,0,73823259.6,267421513.9
 01/11  03:00:00,0,73255923.44,279609608.9
 01/11  04:00:00,0,73183637.09,293027529.6
 01/11  05:00:00,0,80850324.6,300683341.2
 01/11  06:00:00,0,97015372.52,311827986.7
 01/11  07:00:00,0,115715273.4,346177316.8
 01/11  08:00:00,0,126368418,354940931.6
 01/11  09:00:00,0,104031027.3,370466057
 01/11  10:00:00,0,92988422.33,333878567.5
 01/11  11:00:00,0,82215572.52,320317042.8
 01/11  12:00:00,0,82583130.01,305106899.9
 01/11  13:00:00,0,80422652.48,279238721.2
 01/11  14:00:00,0,79102777.47,255418738.5
 01/11  15:00:00,0,77919641.93,232347450.5
 01/11  16:00:00,0,82880477.13,238105740.2
 01/11  17:00:00,0,121215641,242290783.2
 01/11  18:00:00,0,149960810.1,236067906.3
 01/11  19:00:00,0,156910361.7,231752758.8
 01/11  20:00:00,0,153787828.9,239499676.6
 01/11  21:00:00,0,152913024.8,255016931.9
 01/11  22:00:00,0,133306296.8,246665592.9
 01/11  23:00:00,0,109327172.7,269125364.9
 01/11  24:00:00,0,88796027.48,271797815.4
 01/12  01:00:00,0,75277852.15,250557180.1
 01/12  02:00:00,0,73897279.28,269119302.1
 01/12  03:00:00,0,73966630.78,300488645.9
 01/12  04:00:00,0,74286235.17,325987335.7
 01/12  05:00:00,0,82127081.18,338985415.1
 01/12  06:00:00,0,98332961.39,351171892.2
 01/12  07:00:00,0,117130344.6,388097938.2
 01/12  08:00:00,0,128138167.9,407373701.2
 01/12  09:00:00,0,105358961.1,410619330.5
 01/12  10:00:00,0,94126201.16,368326065.2
 01/12  11:00:00,0,81527712.82,300188701.7
 01/12  12:00:00,0,79496653.07,216137692.8
 01/12  13:00:00,0,77227802.1,188362509.4
 01/12  14:00:00,0,76762018.62,189591170.2
 01/12  15:00:00,0,76233989.07,185890882.5
 01/12  16:00:00,0,81564483.01,201752713.8
 01/12  17:00:00,0,120537036,223638621.9
 01/12  18:00:00,0,150398092.3,248831047.2
 01/12  19:00:00,0,157768709.5,256373403.1
 01/12  20:00:00,0,154053117,247446041.6
 01/12  21:00:00,0,152058509.2,230757922.5
 01/12  22:00:00,0,132225204.5,216038279
 01/12  23:00:00,0,108077700.5,233342780.8
 01/12  24:00:00,0,87642104.14,238646022.6
 01/13  01:00:00,0,75185655.75,248666986.3
 01/13  02:00:00,0,74036608.76,274023836.5
