Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/09  03:00:00,52969125.786140438,52969125.78614036,0.0 
 01/09  04:00:00,61155199.9936901,61155199.99369013,0.0 
 01/09  05:00:00,61418239.19297938,61418239.19297939,229793.19536266657 
 01/09  06:00:00,92395265.93617343,92395265.93617352,723575.1381293184 
 01/09  07:00:00,158866795.73147739,158866795.73147709,827463.7358404399 
 01/09  08:00:00,170417342.07438676,170417342.07438649,708352.9166084942 
 01/09  09:00:00,167617855.2054943,167617855.20549397,721597.8314784707 
 01/09  10:00:00,155091715.8331107,155091715.83311037,21727.641657893837 
 01/09  11:00:00,127524983.32013342,127524983.32013312,0.0 
 01/09  12:00:00,122950300.62102826,122950300.62102808,0.0 
 01/09  13:00:00,118416794.28001455,118416794.28001447,0.0 
 01/09  14:00:00,116561321.32817877,116561321.3281787,0.0 
 01/09  15:00:00,110327496.56879853,110327496.56879857,0.0 
 01/09  16:00:00,114362599.46547906,114362599.46547906,0.0 
 01/09  17:00:00,152779740.8986815,152779740.89868123,0.0 
 01/09  18:00:00,181785343.65212319,181785343.65212295,0.0 
 01/09  19:00:00,195618174.33166323,195618174.33166287,0.0 
 01/09  20:00:00,182881881.92266334,182881881.92266298,0.0 
 01/09  21:00:00,172805451.2708122,172805451.2708119,0.0 
 01/09  22:00:00,161060777.06918938,161060777.06918908,0.0 
 01/09  23:00:00,145889229.78913573,145889229.78913559,0.0 
 01/09  24:00:00,106629341.07336775,106629341.07336782,0.0 
 01/10  01:00:00,74861347.83200175,74861347.83200187,0.0 
 01/10  02:00:00,66972967.24240434,66972967.24240434,0.0 
 01/10  03:00:00,66591765.27405433,66591765.27405433,0.0 
 01/10  04:00:00,59362015.25659571,59362015.256595659,0.0 
 01/10  05:00:00,69907196.94823604,69907196.94823611,0.0 
 01/10  06:00:00,93515007.73566866,93515007.73566884,0.0 
 01/10  07:00:00,161585469.67097838,161585469.67097805,0.0 
 01/10  08:00:00,177663325.28087379,177663325.28087343,0.0 
 01/10  09:00:00,171021333.48781655,171021333.4878162,0.0 
 01/10  10:00:00,153180933.68840889,153180933.68840853,0.0 
 01/10  11:00:00,133774537.8645328,133774537.86453247,0.0 
 01/10  12:00:00,119778475.32962233,119778475.32962209,0.0 
 01/10  13:00:00,108893775.70810592,108893775.70810582,0.0 
 01/10  14:00:00,112316919.17398188,112316919.17398176,0.0 
 01/10  15:00:00,103975979.36380814,103975979.36380817,0.0 
 01/10  16:00:00,116707613.83688113,116707613.83688103,0.0 
 01/10  17:00:00,148218945.03165648,148218945.03165628,0.0 
 01/10  18:00:00,180864508.4777529,180864508.47775255,0.0 
 01/10  19:00:00,186704279.86875866,186704279.86875827,0.0 
 01/10  20:00:00,179261116.874804,179261116.87480379,0.0 
 01/10  21:00:00,196069359.8671678,196069359.86716745,0.0 
 01/10  22:00:00,166208712.27424924,166208712.2742489,0.0 
 01/10  23:00:00,140831850.7853136,140831850.7853134,0.0 
 01/10  24:00:00,102591050.94404054,102591050.94404066,0.0 
 01/11  01:00:00,70597021.21679215,70597021.21679224,0.0 
 01/11  02:00:00,59136745.511316258,59136745.51131623,0.0 
 01/11  03:00:00,60666119.43227378,60666119.43227383,0.0 
 01/11  04:00:00,61166042.29939549,61166042.29939547,0.0 
 01/11  05:00:00,61640784.05307889,61640784.053078908,210258.28811043286 
 01/11  06:00:00,93433514.33702374,93433514.33702387,590515.2663260398 
 01/11  07:00:00,158259886.87881074,158259886.87881039,1268814.6997266769 
 01/11  08:00:00,170018982.50963549,170018982.50963516,1588589.7622125245 
 01/11  09:00:00,173400795.0027215,173400795.0027212,925430.8995856127 
 01/11  10:00:00,155959228.49868808,155959228.4986876,66238.8225094072 
 01/11  11:00:00,134839525.2754678,134839525.2754675,0.0 
 01/11  12:00:00,116667625.69595903,116667625.69595878,0.0 
 01/11  13:00:00,115872053.02295706,115872053.02295684,0.0 
 01/11  14:00:00,116753174.37827507,116753174.37827498,0.0 
 01/11  15:00:00,109537723.2388446,109537723.23884464,0.0 
