Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/13  15:00:00,0,81573485.07,271313367.2
 01/13  16:00:00,0,87414146.93,298976517.1
 01/13  17:00:00,0,118905066.9,325623967.5
 01/13  18:00:00,0,155516601.9,348770776.2
 01/13  19:00:00,0,163794080.5,381207514.7
 01/13  20:00:00,0,161121808.7,398501249.7
 01/13  21:00:00,0,159664854.2,395368581.5
 01/13  22:00:00,0,140230070.7,389076447.8
 01/13  23:00:00,3346.749576,116177845.1,404334588.4
 01/13  24:00:00,130165.6379,95798161.9,400010011.7
 01/14  01:00:00,635537.908,83889753.3,405131320.5
 01/14  02:00:00,1368745.017,83594407.2,429568276.5
 01/14  03:00:00,2047217.995,84188181.77,452384909.9
 01/14  04:00:00,2559088.107,84894024.19,471386442.8
 01/14  05:00:00,2927112.224,93195576.47,485974353.5
 01/14  06:00:00,3405645.271,110438678.2,516994739.9
 01/14  07:00:00,3837769.899,130141890.2,577205021.1
 01/14  08:00:00,3842237.647,139827069.2,579122769.8
 01/14  09:00:00,3687747.558,112739844.6,582189474.6
 01/14  10:00:00,3079221.001,97311177.2,549989950.7
 01/14  11:00:00,2692103.798,85770556.21,525700546.3
 01/14  12:00:00,2496269.795,85740272.51,503880643.8
 01/14  13:00:00,2050691.266,84109690.32,479963975.8
 01/14  14:00:00,1947835.973,82311911.73,472291460.3
 01/14  15:00:00,2450385.517,83166156.1,490577753.6
 01/14  16:00:00,3052017.912,89614254.45,520385707.7
 01/14  17:00:00,3573270.133,121367223.3,542260539.1
 01/14  18:00:00,3964435.763,167095396.3,558374638
 01/14  19:00:00,4368246.859,175818137.3,575175515.8
 01/14  20:00:00,4894446.266,173764316.1,596629490.9
 01/14  21:00:00,5480871.591,173796489.8,618646869.1
 01/14  22:00:00,6133965.024,155932708.1,638058300.3
 01/14  23:00:00,6704430.81,132844861.6,666124334.8
 01/14  24:00:00,7201044.751,113331363.8,678372103.6
 01/15  01:00:00,7660700.558,101538146.7,689525040.7
 01/15  02:00:00,8100519.625,100677311.8,708192447.8
 01/15  03:00:00,8515685.439,100773027.5,725842859.6
 01/15  04:00:00,9070417.241,101698993.6,751197452.2
 01/15  05:00:00,9591717.371,110463310.5,775614921.3
 01/15  06:00:00,9949490.44,127459681.5,803875681.5
 01/15  07:00:00,10105449.57,146516031.4,853787009.2
