Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/08  05:00:00,90520928.39637716,90520928.39637712,495309106.8794547 
 01/08  06:00:00,129125030.78619626,129125030.78619667,509628417.7489346 
 01/08  07:00:00,220436258.35956986,220436258.3595698,517886224.7751753 
 01/08  08:00:00,233959308.56561763,233959308.56561727,537427237.8018172 
 01/08  09:00:00,212139369.71969543,212139369.71969558,542718369.1852211 
 01/08  10:00:00,181823789.09764166,181823789.09764213,501319897.8593533 
 01/08  11:00:00,171143455.9305506,171143455.93055103,506883896.82711008 
 01/08  12:00:00,154921401.60055203,154921401.6005525,512452660.5151775 
 01/08  13:00:00,147187533.28364394,147187533.28364436,495541838.1490525 
 01/08  14:00:00,136140825.40456886,136140825.40456937,483994774.09486976 
 01/08  15:00:00,132861764.67389573,132861764.67389605,477193569.37329557 
 01/08  16:00:00,140021807.85423384,140021807.85423435,493793070.6785753 
 01/08  17:00:00,184302142.28822286,184302142.28822334,493042427.2065934 
 01/08  18:00:00,236266601.04270653,236266601.042706,494336361.8993946 
 01/08  19:00:00,252456986.64790146,252456986.64790089,480974941.18802419 
 01/08  20:00:00,245447038.86597873,245447038.86597795,495031132.21460309 
 01/08  21:00:00,234231030.40286947,234231030.40286929,524601164.60857287 
 01/08  22:00:00,201466369.73439784,201466369.73439829,538674507.1547514 
 01/08  23:00:00,179624680.32315079,179624680.3231512,546251699.7536216 
 01/08  24:00:00,131501944.9696503,131501944.96965058,520870929.74552 
 01/09  01:00:00,92972011.67509511,92972011.67509508,538871978.6032209 
 01/09  02:00:00,92812780.24476245,92812780.2447624,538519124.0566629 
 01/09  03:00:00,82996454.45377158,82996454.45377155,557245263.5873141 
 01/09  04:00:00,91373576.39700558,91373576.39700555,567106110.3664029 
 01/09  05:00:00,93674600.34712047,93674600.34712044,576414048.993377 
 01/09  06:00:00,132278339.4889502,132278339.48895048,572819642.7614029 
 01/09  07:00:00,222936382.03770495,222936382.03770475,567533106.0667626 
 01/09  08:00:00,235551101.5361492,235551101.53614886,602321323.9892254 
 01/09  09:00:00,214487031.70533658,214487031.70533655,586818063.636149 
 01/09  10:00:00,191461320.84239269,191461320.84239284,519560116.0594996 
 01/09  11:00:00,168126588.94911815,168126588.94911845,471803716.20908769 
 01/09  12:00:00,160696856.2269945,160696856.22699506,437058864.3517605 
 01/09  13:00:00,143608569.5998925,143608569.59989304,370010447.239576 
 01/09  14:00:00,137024494.73589728,137024494.73589773,318908899.0318263 
 01/09  15:00:00,126265323.50537859,126265323.50537902,307674248.94085589 
 01/09  16:00:00,141396188.44541098,141396188.44541139,351614215.45330837 
 01/09  17:00:00,183150908.60095824,183150908.6009587,370860106.417937 
 01/09  18:00:00,229534289.5929476,229534289.59294749,390011769.483252 
 01/09  19:00:00,251192724.57000626,251192724.5700056,399559160.7562603 
 01/09  20:00:00,237312493.88647897,237312493.8864783,428749825.3198459 
 01/09  21:00:00,234008131.69773419,234008131.6977337,476126140.7768715 
 01/09  22:00:00,204344199.36190949,204344199.36190994,498819659.18684247 
 01/09  23:00:00,176059287.82418183,176059287.82418228,511382406.6719421 
 01/09  24:00:00,129346371.00208257,129346371.00208289,504034053.305673 
 01/10  01:00:00,97439994.83663726,97439994.83663722,506693090.0373735 
 01/10  02:00:00,89614559.90240136,89614559.90240135,531911245.71829816 
 01/10  03:00:00,84998971.96562477,84998971.96562474,537535826.3964627 
 01/10  04:00:00,84562052.87091604,84562052.87091598,520635201.09785458 
 01/10  05:00:00,91600848.70685466,91600848.70685463,498900190.5821857 
 01/10  06:00:00,133439136.31217271,133439136.312173,505852037.84689119 
 01/10  07:00:00,213992202.83353285,213992202.83353288,503179455.42708769 
 01/10  08:00:00,233576823.80379773,233576823.80379743,499002196.8119849 
 01/10  09:00:00,210749574.11434899,210749574.11434899,453198578.9309417 
 01/10  10:00:00,190009616.64584539,190009616.64584584,402437596.5102833 
 01/10  11:00:00,170477062.2582758,170477062.25827635,392993455.6706066 
 01/10  12:00:00,150785089.8905278,150785089.8905283,338265684.47796228 
 01/10  13:00:00,140145764.57673935,140145764.57673986,296112679.64614745 
