Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/09  09:00:00,180424913.0971182,180424913.09711788,131394566.21951126 
 01/09  10:00:00,166875208.38553799,166875208.38553784,118855886.5326597 
 01/09  11:00:00,146908912.39989958,146908912.39989949,119331746.26975779 
 01/09  12:00:00,129828993.90391276,129828993.90391256,110279844.19034748 
 01/09  13:00:00,128139208.48306704,128139208.48306707,117126445.11158866 
 01/09  14:00:00,119929788.542438,119929788.54243812,126008529.19107852 
 01/09  15:00:00,117747323.66425944,117747323.66425936,112388375.48704548 
 01/09  16:00:00,119991592.11566219,119991592.11566213,120126820.99939567 
 01/09  17:00:00,157299272.0765314,157299272.0765312,125555997.37691054 
 01/09  18:00:00,190424642.62543247,190424642.6254322,125385980.92317808 
 01/09  19:00:00,208930288.3755602,208930288.37555985,124181465.34663792 
 01/09  20:00:00,200795665.39099048,200795665.3909903,128662127.67187703 
 01/09  21:00:00,197336535.8631623,197336535.86316214,121203246.46809903 
 01/09  22:00:00,161760001.5822339,161760001.5822336,120896879.3928174 
 01/09  23:00:00,141592523.11599729,141592523.11599688,131299826.05410278 
 01/09  24:00:00,94531995.4337564,94531995.43375653,125204669.08206603 
 01/10  01:00:00,74135379.58174853,74135379.58174852,128046686.87841094 
 01/10  02:00:00,51565986.60188821,51565986.60188812,132714954.06136944 
 01/10  03:00:00,69555331.39206915,69555331.39206922,125508890.19064558 
 01/10  04:00:00,49979292.81576294,49979292.81576283,132605659.06734318 
 01/10  05:00:00,60208661.17507287,60208661.175072889,142146280.0996864 
 01/10  06:00:00,109295201.94241846,109295201.94241849,151203024.71045373 
 01/10  07:00:00,175108578.75555749,175108578.7555573,156851702.21792005 
 01/10  08:00:00,187132911.36258535,187132911.36258505,161923989.44652019 
 01/10  09:00:00,194497920.1071848,194497920.10718445,135944456.27664516 
 01/10  10:00:00,157470257.58996288,157470257.5899625,97836115.41395235 
 01/10  11:00:00,141919761.39242239,141919761.39242209,75058868.1404887 
 01/10  12:00:00,127700229.30021715,127700229.30021712,55551845.06756674 
 01/10  13:00:00,118063351.76650904,118063351.76650885,45257853.53813727 
 01/10  14:00:00,121618569.68566191,121618569.68566205,50098515.02517097 
 01/10  15:00:00,114885181.98181013,114885181.9818101,47944491.09484395 
 01/10  16:00:00,119696384.9399144,119696384.93991447,51501314.49192333 
 01/10  17:00:00,149965216.81775648,149965216.8177564,50471750.82209091 
 01/10  18:00:00,183148541.034828,183148541.03482769,45450861.95008844 
 01/10  19:00:00,210746736.67956067,210746736.6795602,41260472.9453754 
 01/10  20:00:00,196704046.16824455,196704046.16824437,34913208.24131708 
 01/10  21:00:00,193696968.360849,193696968.36084876,39492961.99310587 
 01/10  22:00:00,158440946.14799566,158440946.1479954,44689294.19621436 
 01/10  23:00:00,132900989.50078288,132900989.50078278,58654590.83882656 
 01/10  24:00:00,92119178.33129725,92119178.33129733,65802311.27146438 
 01/11  01:00:00,71607495.19448535,71607495.1944853,72210612.4393122 
 01/11  02:00:00,60122548.650565709,60122548.65056572,74625721.18111632 
 01/11  03:00:00,56548249.74302028,56548249.743020188,68643246.66695419 
 01/11  04:00:00,51936005.065273668,51936005.06527364,65233523.77997264 
 01/11  05:00:00,66796902.126171719,66796902.12617177,71199512.08905685 
 01/11  06:00:00,92213239.32243529,92213239.32243537,69086756.13728127 
 01/11  07:00:00,171278365.23426394,171278365.23426373,57600684.40489447 
 01/11  08:00:00,191098901.67336048,191098901.67336015,65892122.73084213 
