Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/16  08:00:00,4377309.54,124379326,626838921.2
 01/16  09:00:00,3180424.219,105989243.9,577169568.9
 01/16  10:00:00,1589327.01,91674651.09,493345846.6
 01/16  11:00:00,378776.9068,78164957.17,435824157.8
 01/16  12:00:00,0,76476021.52,374252846.3
 01/16  13:00:00,0,73178764.76,292506782.9
 01/16  14:00:00,0,69104938.7,221396340.1
 01/16  15:00:00,0,67685433.73,193215050.9
 01/16  16:00:00,0,72639945.83,199011547.7
 01/16  17:00:00,0,107854642.1,223324422.9
 01/16  18:00:00,0,149547723.3,243547446.7
 01/16  19:00:00,0,157405558.8,246511430
 01/16  20:00:00,0,153739152.7,238601798.7
 01/16  21:00:00,0,152261764.7,235954612
 01/16  22:00:00,0,132887344.1,232668252.4
 01/16  23:00:00,0,108559712.4,243167778.7
 01/16  24:00:00,0,88195197.14,247223248.3
 01/17  01:00:00,0,75697622.51,252959521.1
 01/17  02:00:00,0,74182977.32,266143768.9
 01/17  03:00:00,0,73710731,279677262.9
 01/17  04:00:00,0,74022205.02,302744312.7
 01/17  05:00:00,0,82423210.21,330995674.2
 01/17  06:00:00,0,99224083.75,362337708.6
 01/17  07:00:00,0,118227089.2,411587729.8
 01/17  08:00:00,0,113331751.8,417749732.3
 01/17  09:00:00,0,105564130.1,389891281.6
 01/17  10:00:00,0,93171455.18,314973876.7
 01/17  11:00:00,0,80180171.09,241442219.3
 01/17  12:00:00,0,78934015.01,183065997.2
 01/17  13:00:00,0,76300836.73,146625696.5
 01/17  14:00:00,0,75383003.55,134883418
 01/17  15:00:00,0,75350417.72,142809235.7
 01/17  16:00:00,0,80982377.15,165957009.2
 01/17  17:00:00,0,116327684.8,193366346.2
 01/17  18:00:00,0,149470346.1,224036736.8
 01/17  19:00:00,0,157229949.3,242907262.4
 01/17  20:00:00,0,154108598.2,249520218.7
 01/17  21:00:00,0,152996058.7,256620616
 01/17  22:00:00,0,133783108,257704116.3
 01/17  23:00:00,0,109145031.7,259692987.5
 01/17  24:00:00,0,88504315.92,256134409.5
 01/18  01:00:00,0,75606404.95,250758266.1
 01/18  02:00:00,0,73548479.9,248997665.8
 01/18  03:00:00,0,72613912.47,249926013.6
 01/18  04:00:00,0,72182143.6,252451239.9
 01/18  05:00:00,0,79482352.96,249943353.2
 01/18  06:00:00,0,95463416.6,258609987
 01/18  07:00:00,0,114156367.8,299789573.9
 01/18  08:00:00,0,109295240.8,306973168.7
 01/18  09:00:00,0,103089713.8,318158158.3
 01/18  10:00:00,0,92806997.78,304353550.5
 01/18  11:00:00,0,81986552.33,289970681.3
 01/18  12:00:00,0,82469311.53,277301470.1
 01/18  13:00:00,0,81682417.73,289682925.9
 01/18  14:00:00,0,82052356.4,312794508.1
 01/18  15:00:00,0,82426527.55,332872307.5
 01/18  16:00:00,0,88021437.58,356371172.8
 01/18  17:00:00,0,122972760.8,374141720.9
 01/18  18:00:00,0,155285808.2,382611864.1
 01/18  19:00:00,0,162378317.7,383395492.3
 01/18  20:00:00,0,158952485.3,381973290.8
 01/18  21:00:00,0,157475000.7,379289797
 01/18  22:00:00,0,138014211.6,373752067.1
 01/18  23:00:00,0,113589055.8,381955084.3
 01/18  24:00:00,0,92968635.07,379250034.5
 01/19  01:00:00,0,79972641.28,371113387.9
 01/19  02:00:00,0,77934977.22,369686053.2
 01/19  03:00:00,0,77011022.08,370890207
 01/19  04:00:00,0,76786381.89,379498109.9
 01/19  05:00:00,0,84663712.24,393519730.8
 01/19  06:00:00,0,100776252.7,405369533.5
 01/19  07:00:00,0,119577463.5,449316511.6
 01/19  08:00:00,0,114912435.9,462034548.2
 01/19  09:00:00,0,108329689.1,466157606.7
 01/19  10:00:00,0,98063446.81,450893105
 01/19  11:00:00,0,87415239.34,440153710
 01/19  12:00:00,0,87800326.92,424297217.5
 01/19  13:00:00,0,86194226.68,414345095.1
 01/19  14:00:00,0,85749815.38,415593269.8
 01/19  15:00:00,0,85764392.39,426461030.7
 01/19  16:00:00,44699.40246,91198870.52,442530477.4
 01/19  17:00:00,372226.5115,126315008.3,455870463.2
 01/19  18:00:00,681496.3934,159037065,467086024.6
 01/19  19:00:00,834366.2381,166296335,468112719.7
 01/19  20:00:00,953851.5385,163027453.6,467739135.3
 01/19  21:00:00,1233495.911,162070434.6,472274688.8
 01/19  22:00:00,1481253.26,143040265.2,472252272.2
 01/19  23:00:00,1647739.844,118811186.1,481485626.1
 01/19  24:00:00,1964298.254,98678750.74,484319286.5
 01/20  01:00:00,2547303.109,87059795.89,500375612.8
 01/20  02:00:00,2594898.031,85203187.52,502543780.1
 01/20  03:00:00,2648124.355,84337997.45,503724797
 01/20  04:00:00,2854830.491,84320818.85,512633676.6
 01/20  05:00:00,2906449.295,91880346.84,515877624.1
 01/20  06:00:00,2918112.759,108010933.3,528032546.9
 01/20  07:00:00,2906474.16,126690314.3,568701969
 01/20  08:00:00,2889845.063,121904864.1,578330668.1
 01/20  09:00:00,2827569.366,115019434.7,579932060.4
 01/20  10:00:00,2522547.414,104065103.7,552966332.3
 01/20  11:00:00,2033626.658,92236738.89,520956252.9
 01/20  12:00:00,1657169.166,91881715.98,493797320.1
 01/20  13:00:00,1187674.302,89279363.18,468518746.5
